index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,640,1627050.48,14481,2022-08-08,28.3,25.2,29.6,90.8
1,강동구,881,1545274.34,14560,2022-08-08,28.3,25.2,29.6,90.8
2,강북구,376,776827.09,6553,2022-08-08,28.3,25.2,29.6,90.8
3,강서구,2786,4207157.67,38031,2022-08-08,28.3,25.2,29.6,90.8
4,관악구,755,1476900.14,14000,2022-08-08,28.3,25.2,29.6,90.8
5,광진구,975,1861490.13,17662,2022-08-08,28.3,25.2,29.6,90.8
6,구로구,910,1705339.99,15629,2022-08-08,28.3,25.2,29.6,90.8
7,금천구,503,948285.51,7810,2022-08-08,28.3,25.2,29.6,90.8
8,노원구,1348,2573172.56,21900,2022-08-08,28.3,25.2,29.6,90.8
9,도봉구,499,1026995.98,8383,2022-08-08,28.3,25.2,29.6,90.8
10,동대문구,670,1452992.21,13926,2022-08-08,28.3,25.2,29.6,90.8
11,동작구,538,1246158.96,9964,2022-08-08,28.3,25.2,29.6,90.8
12,마포구,882,2244698.92,19711,2022-08-08,28.3,25.2,29.6,90.8
13,서대문구,397,1029527.17,9092,2022-08-08,28.3,25.2,29.6,90.8
14,서초구,707,1642826.36,15471,2022-08-08,28.3,25.2,29.6,90.8
15,성동구,693,1557009.3,14103,2022-08-08,28.3,25.2,29.6,90.8
16,성북구,509,1044601.6,9131,2022-08-08,28.3,25.2,29.6,90.8
17,송파구,1963,4038110.44,38005,2022-08-08,28.3,25.2,29.6,90.8
18,양천구,1293,2264791.73,19804,2022-08-08,28.3,25.2,29.6,90.8
19,영등포구,1609,3011995.7,31359,2022-08-08,28.3,25.2,29.6,90.8
20,용산구,395,1249699.96,10289,2022-08-08,28.3,25.2,29.6,90.8
21,은평구,623,1129798.55,10398,2022-08-08,28.3,25.2,29.6,90.8
22,종로구,647,1162532.24,13245,2022-08-08,28.3,25.2,29.6,90.8
23,중구,451,1019869.59,11145,2022-08-08,28.3,25.2,29.6,90.8
24,중랑구,566,1162731.07,8846,2022-08-08,28.3,25.2,29.6,90.8
