index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,2430,6939248.04,65294,2022-08-14,31.1,24.7,30.6,83.1
1,강동구,4070,9447426.11,87353,2022-08-14,31.1,24.7,30.6,83.1
2,강북구,1426,4344716.09,34837,2022-08-14,31.1,24.7,30.6,83.1
3,강서구,9110,17892873.97,155983,2022-08-14,31.1,24.7,30.6,83.1
4,관악구,2613,5695973.47,57139,2022-08-14,31.1,24.7,30.6,83.1
5,광진구,4434,11752324.74,97812,2022-08-14,31.1,24.7,30.6,83.1
6,구로구,2896,8386780.97,68260,2022-08-14,31.1,24.7,30.6,83.1
7,금천구,1098,3478172.9,28821,2022-08-14,31.1,24.7,30.6,83.1
8,노원구,5673,15211498.29,124326,2022-08-14,31.1,24.7,30.6,83.1
9,도봉구,2251,6921780.76,54703,2022-08-14,31.1,24.7,30.6,83.1
10,동대문구,3008,8503135.51,73417,2022-08-14,31.1,24.7,30.6,83.1
11,동작구,2041,5358149.45,47829,2022-08-14,31.1,24.7,30.6,83.1
12,마포구,4864,14320830.76,133225,2022-08-14,31.1,24.7,30.6,83.1
13,서대문구,2038,6705012.17,55547,2022-08-14,31.1,24.7,30.6,83.1
14,서초구,2301,6193009.81,58407,2022-08-14,31.1,24.7,30.6,83.1
15,성동구,3192,10616840.79,91647,2022-08-14,31.1,24.7,30.6,83.1
16,성북구,2207,6092754.49,50287,2022-08-14,31.1,24.7,30.6,83.1
17,송파구,8044,20086851.02,184877,2022-08-14,31.1,24.7,30.6,83.1
18,양천구,5571,11404253.51,106246,2022-08-14,31.1,24.7,30.6,83.1
19,영등포구,6449,16456525.72,151656,2022-08-14,31.1,24.7,30.6,83.1
20,용산구,2091,6333700.73,58191,2022-08-14,31.1,24.7,30.6,83.1
21,은평구,2622,7129035.95,60447,2022-08-14,31.1,24.7,30.6,83.1
22,종로구,3086,7165211.08,70805,2022-08-14,31.1,24.7,30.6,83.1
23,중구,1697,4432776.66,42027,2022-08-14,31.1,24.7,30.6,83.1
24,중랑구,2566,6649985.2,53819,2022-08-14,31.1,24.7,30.6,83.1
