STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4930,25.04077079107505,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
강동구,7210,18.590568654646326,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
강북구,2077,20.802118440057775,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
강서구,19363,14.104787481278727,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
관악구,3923,18.72393576344634,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
광진구,7494,18.237656792100346,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
구로구,6346,18.491490702804917,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
금천구,3008,17.5625,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
노원구,9109,18.430563179273246,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
도봉구,3022,19.159827928524155,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
동대문구,5614,19.961702885643035,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
동작구,3330,19.627027027027026,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
마포구,7691,21.34585879599532,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
서대문구,3113,20.614840989399294,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
서초구,4597,23.184250598216227,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
성동구,6122,22.7484482195361,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
성북구,3772,19.82237539766702,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
송파구,14387,19.719190936261903,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
양천구,9147,17.230895375532963,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
영등포구,13037,19.89851959806704,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
용산구,2950,22.48813559322034,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
은평구,3906,17.985151049667177,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
종로구,6145,20.029617575264442,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
중구,4134,20.81736816642477,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
중랑구,4430,17.785327313769752,2022-11-10,Thursday,False,False,19.0,8.9,13.4,74.3,0.0
