STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,3727,26.39871210088543,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
강동구,6020,18.350664451827242,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
강북구,1976,20.395242914979757,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
강서구,16844,15.0973046782237,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
관악구,3357,20.625856419422103,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
광진구,6153,20.370388428408905,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
구로구,5240,19.323854961832062,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
금천구,2459,17.687677917852785,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
노원구,7539,19.754344077463855,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
도봉구,2836,20.716502115655853,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
동대문구,4821,20.794648413192284,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
동작구,2927,22.625896822685345,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
마포구,7124,24.611594609769792,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
서대문구,2862,22.67749825296995,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
서초구,4049,24.43171153371203,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
성동구,5143,23.786117052304103,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
성북구,3392,20.81633254716981,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
송파구,11436,20.002885624344177,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
양천구,7972,17.41633216256899,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
영등포구,11273,21.919276146544842,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
용산구,2790,25.66021505376344,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
은평구,3653,19.89132220093074,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
종로구,4525,20.85657458563536,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
중구,3176,21.16404282115869,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
중랑구,3865,19.14385510996119,2022-08-25,Thursday,False,False,24.0,21.1,22.4,77.8,1.602
