STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,5031,38.47266944941364,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
강동구,6826,27.437591561675944,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
강북구,2337,27.465982028241335,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
강서구,14775,22.01522842639594,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
관악구,4496,28.893238434163703,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
광진구,8516,29.82151244715829,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
구로구,5490,29.695264116575594,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
금천구,1909,31.284442116291252,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
노원구,8669,25.384127350328757,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
도봉구,3376,28.395734597156398,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
동대문구,5287,29.439190467183657,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
동작구,4046,33.640632723677705,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
마포구,10159,37.3901958854218,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
서대문구,3354,33.584675014907575,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
서초구,5936,41.52291105121294,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
성동구,6641,37.2386688751694,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
성북구,3926,26.942689760570556,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
송파구,16098,29.895204373214064,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
양천구,8567,23.611299171238475,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
영등포구,13858,34.30191946889883,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
용산구,4803,36.51155527795128,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
은평구,4388,29.052871467639015,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
종로구,4782,25.727728983688834,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
중구,2863,26.39853300733496,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
중랑구,4287,25.67506414742244,2022-08-28,Sunday,False,True,28.1,16.3,22.3,59.4,0.0
