STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,13,19.53846153846154,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
강동구,13,15.153846153846153,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
강북구,11,9.636363636363637,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
강서구,52,8.711538461538462,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
관악구,10,21.9,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
광진구,25,10.76,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
구로구,13,20.384615384615383,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
금천구,4,6.0,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
노원구,39,9.384615384615385,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
도봉구,11,8.727272727272727,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
동대문구,16,11.0,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
동작구,15,35.13333333333333,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
마포구,15,11.0,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
서대문구,16,18.4375,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
서초구,12,15.833333333333334,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
성동구,22,10.727272727272727,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
성북구,21,14.714285714285714,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
송파구,25,23.08,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
양천구,20,12.0,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
영등포구,31,12.451612903225806,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
용산구,9,7.555555555555555,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
은평구,21,11.333333333333334,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
종로구,25,15.08,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
중구,22,14.590909090909092,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
중랑구,21,9.904761904761905,2022-08-09,Tuesday,False,False,26.5,22.7,25.5,95.6,117.519
