STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,2373,26.315634218289084,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
강동구,3990,20.851378446115287,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
강북구,1241,21.33279613215149,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
강서구,9064,16.22352162400706,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
관악구,2418,21.38626964433416,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
광진구,4062,22.22575086164451,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
구로구,3007,21.537745261057534,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
금천구,1059,23.05099150141643,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
노원구,4579,20.76632452500546,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
도봉구,1671,22.79772591262717,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
동대문구,2822,22.79801559177888,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
동작구,1869,21.397538790797217,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
마포구,4368,26.753663003663004,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
서대문구,2018,26.7408325074331,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
서초구,2292,25.339877835951135,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
성동구,2734,25.37015362106803,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
성북구,2036,22.00343811394892,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
송파구,8385,21.965533691115088,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
양천구,5356,18.395070948469005,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
영등포구,5985,23.852297410192147,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
용산구,1870,24.819786096256685,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
은평구,2448,22.516748366013072,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
종로구,2619,22.106529209621993,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
중구,1601,24.013116801998752,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
중랑구,2480,19.466129032258063,2022-08-13,Saturday,False,True,27.3,24.8,26.0,81.7,3.981
