index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,3322,10882643.27,90880,2023-07-29,33.1,26.1,33.0,71.5
1,강동구,5722,12535571.07,122108,2023-07-29,33.1,26.1,33.0,71.5
2,강북구,1893,4850004.43,40829,2023-07-29,33.1,26.1,33.0,71.5
3,강서구,13484,25808437.34,223855,2023-07-29,33.1,26.1,33.0,71.5
4,관악구,3503,9400031.79,77039,2023-07-29,33.1,26.1,33.0,71.5
5,광진구,6036,15219816.22,135222,2023-07-29,33.1,26.1,33.0,71.5
6,구로구,4740,12611478.52,103928,2023-07-29,33.1,26.1,33.0,71.5
7,금천구,1634,4390764.2,37176,2023-07-29,33.1,26.1,33.0,71.5
8,노원구,7774,19101086.72,157251,2023-07-29,33.1,26.1,33.0,71.5
9,도봉구,2894,7882811.18,63735,2023-07-29,33.1,26.1,33.0,71.5
10,동대문구,4302,11672644.3,96567,2023-07-29,33.1,26.1,33.0,71.5
11,동작구,2483,8100984.57,65154,2023-07-29,33.1,26.1,33.0,71.5
12,마포구,6439,20783415.59,179535,2023-07-29,33.1,26.1,33.0,71.5
13,서대문구,2421,8089714.65,63091,2023-07-29,33.1,26.1,33.0,71.5
14,서초구,3104,10797506.79,91083,2023-07-29,33.1,26.1,33.0,71.5
15,성동구,4057,13512257.85,113885,2023-07-29,33.1,26.1,33.0,71.5
16,성북구,2995,8240949.44,69237,2023-07-29,33.1,26.1,33.0,71.5
17,송파구,10346,25190145.16,232575,2023-07-29,33.1,26.1,33.0,71.5
18,양천구,7633,15702455.8,143587,2023-07-29,33.1,26.1,33.0,71.5
19,영등포구,9727,26319871.49,233571,2023-07-29,33.1,26.1,33.0,71.5
20,용산구,2447,8340692.6,66382,2023-07-29,33.1,26.1,33.0,71.5
21,은평구,3444,9178246.4,77889,2023-07-29,33.1,26.1,33.0,71.5
22,종로구,3363,7699938.02,74766,2023-07-29,33.1,26.1,33.0,71.5
23,중구,2340,5452077.97,54212,2023-07-29,33.1,26.1,33.0,71.5
24,중랑구,3830,9216684.17,77690,2023-07-29,33.1,26.1,33.0,71.5
