index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,667,1830132.78,16764,2023-07-23,25.7,24.5,25.2,93.3
1,강동구,983,1937809.94,16995,2023-07-23,25.7,24.5,25.2,93.3
2,강북구,511,1245607.85,11460,2023-07-23,25.7,24.5,25.2,93.3
3,강서구,4717,8540384.16,80473,2023-07-23,25.7,24.5,25.2,93.3
4,관악구,919,1979514.6,18411,2023-07-23,25.7,24.5,25.2,93.3
5,광진구,1348,2905847.55,26193,2023-07-23,25.7,24.5,25.2,93.3
6,구로구,1282,2760751.27,24262,2023-07-23,25.7,24.5,25.2,93.3
7,금천구,454,960822.22,9378,2023-07-23,25.7,24.5,25.2,93.3
8,노원구,2013,4366884.72,38303,2023-07-23,25.7,24.5,25.2,93.3
9,도봉구,644,1532455.7,12669,2023-07-23,25.7,24.5,25.2,93.3
10,동대문구,1304,2975468.28,26024,2023-07-23,25.7,24.5,25.2,93.3
11,동작구,735,1905997.8599999999,16525,2023-07-23,25.7,24.5,25.2,93.3
12,마포구,1649,4326414.97,37584,2023-07-23,25.7,24.5,25.2,93.3
13,서대문구,695,1925257.88,14943,2023-07-23,25.7,24.5,25.2,93.3
14,서초구,663,1820263.78,15870,2023-07-23,25.7,24.5,25.2,93.3
15,성동구,1063,2999317.42,24817,2023-07-23,25.7,24.5,25.2,93.3
16,성북구,838,1974080.21,16272,2023-07-23,25.7,24.5,25.2,93.3
17,송파구,1963,4346058.62,40250,2023-07-23,25.7,24.5,25.2,93.3
18,양천구,2397,4439852.02,43138,2023-07-23,25.7,24.5,25.2,93.3
19,영등포구,2632,6094117.06,55727,2023-07-23,25.7,24.5,25.2,93.3
20,용산구,720,2070335.8,16277,2023-07-23,25.7,24.5,25.2,93.3
21,은평구,902,2009623.44,17767,2023-07-23,25.7,24.5,25.2,93.3
22,종로구,985,2035486.99,20707,2023-07-23,25.7,24.5,25.2,93.3
23,중구,705,1614043.2,14373,2023-07-23,25.7,24.5,25.2,93.3
24,중랑구,1048,2229391.9,18780,2023-07-23,25.7,24.5,25.2,93.3
