STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,634,1202382.97,12909,2023-07-14
강동구,1021,1577936.25,17850,2023-07-14
강북구,306,570323.79,6605,2023-07-14
강서구,4118,5498477.9,50868,2023-07-14
관악구,415,579241.93,6498,2023-07-14
광진구,1133,1657020.76,16949,2023-07-14
구로구,891,1310098.77,12287,2023-07-14
금천구,518,802514.58,7378,2023-07-14
노원구,1363,2210983.56,22392,2023-07-14
도봉구,492,750108.06,9448,2023-07-14
동대문구,901,1515634.85,15341,2023-07-14
동작구,398,707713.87,6723,2023-07-14
마포구,1016,1771599.27,19526,2023-07-14
서대문구,439,837143.05,8052,2023-07-14
서초구,584,855728.35,10170,2023-07-14
성동구,939,1510761.54,16249,2023-07-14
성북구,511,864140.89,9589,2023-07-14
송파구,2105,3412241.33,35154,2023-07-14
양천구,1761,2676125.61,26981,2023-07-14
영등포구,1895,2876655.68,31045,2023-07-14
용산구,339,589204.2,7015,2023-07-14
은평구,564,860131.74,8666,2023-07-14
종로구,762,1275333.07,15057,2023-07-14
중구,528,1012443.42,10785,2023-07-14
중랑구,587,862489.26,8540,2023-07-14
