index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,1961,4925081.39,48374,2023-07-15,25.6,24.0,24.6,93.9
1,강동구,3583,6695101.29,71576,2023-07-15,25.6,24.0,24.6,93.9
2,강북구,981,2232914.12,20870,2023-07-15,25.6,24.0,24.6,93.9
3,강서구,8604,14073657.62,135951,2023-07-15,25.6,24.0,24.6,93.9
4,관악구,1815,3404201.95,35986,2023-07-15,25.6,24.0,24.6,93.9
5,광진구,3239,6232160.05,59292,2023-07-15,25.6,24.0,24.6,93.9
6,구로구,2553,4543528.15,43152,2023-07-15,25.6,24.0,24.6,93.9
7,금천구,915,1953073.48,17712,2023-07-15,25.6,24.0,24.6,93.9
8,노원구,3897,8250357.01,76918,2023-07-15,25.6,24.0,24.6,93.9
9,도봉구,1346,3181505.3,27393,2023-07-15,25.6,24.0,24.6,93.9
10,동대문구,2458,5219835.94,49910,2023-07-15,25.6,24.0,24.6,93.9
11,동작구,1508,3057460.47,32767,2023-07-15,25.6,24.0,24.6,93.9
12,마포구,3357,7732528.98,81673,2023-07-15,25.6,24.0,24.6,93.9
13,서대문구,1436,3678166.08,34301,2023-07-15,25.6,24.0,24.6,93.9
14,서초구,1871,4109478.74,42385,2023-07-15,25.6,24.0,24.6,93.9
15,성동구,2272,4845873.64,47884,2023-07-15,25.6,24.0,24.6,93.9
16,성북구,1642,3639369.57,33792,2023-07-15,25.6,24.0,24.6,93.9
17,송파구,6751,14067288.37,138469,2023-07-15,25.6,24.0,24.6,93.9
18,양천구,4907,8323156.38,84926,2023-07-15,25.6,24.0,24.6,93.9
19,영등포구,5278,9636270.27,103563,2023-07-15,25.6,24.0,24.6,93.9
20,용산구,1269,2753242.22,28519,2023-07-15,25.6,24.0,24.6,93.9
21,은평구,1832,3703883.84,37022,2023-07-15,25.6,24.0,24.6,93.9
22,종로구,2286,4772430.93,48232,2023-07-15,25.6,24.0,24.6,93.9
23,중구,1509,3485433.07,34115,2023-07-15,25.6,24.0,24.6,93.9
24,중랑구,2123,4056074.16,37771,2023-07-15,25.6,24.0,24.6,93.9
