STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4680,14457271.19,118166,2023-07-25
강동구,7047,13469345.75,131347,2023-07-25
강북구,2207,5053664.17,44579,2023-07-25
강서구,20681,33814326.91,292306,2023-07-25
관악구,3781,9275871.08,76072,2023-07-25
광진구,7223,15195703.77,136755,2023-07-25
구로구,6747,15761898.85,126782,2023-07-25
금천구,3164,7335393.4,52283,2023-07-25
노원구,8823,18721982.47,164709,2023-07-25
도봉구,3150,7652105.46,62525,2023-07-25
동대문구,5958,14098785.37,119057,2023-07-25
동작구,2965,8432535.17,67060,2023-07-25
마포구,7604,20157240.08,176724,2023-07-25
서대문구,2974,8480003.4,65551,2023-07-25
서초구,4682,13667240.1,110774,2023-07-25
성동구,6048,16814427.91,142138,2023-07-25
성북구,3577,8591449.51,69673,2023-07-25
송파구,13779,30400506.96,272654,2023-07-25
양천구,9288,17447940.44,158690,2023-07-25
영등포구,13170,29301327.36,263722,2023-07-25
용산구,2791,8353542.57,67211,2023-07-25
은평구,3818,8465251.63,73775,2023-07-25
종로구,5730,11425444.95,115164,2023-07-25
중구,4177,9246979.66,88206,2023-07-25
중랑구,4635,9814802.83,83618,2023-07-25
