index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4539,13518805.91,111682,2023-07-26,30.6,25.2,30.3,82.3
1,강동구,6001,11331910.41,110355,2023-07-26,30.6,25.2,30.3,82.3
2,강북구,1850,3952146.88,36577,2023-07-26,30.6,25.2,30.3,82.3
3,강서구,19626,31767630.28,276490,2023-07-26,30.6,25.2,30.3,82.3
4,관악구,3876,9709750.75,80760,2023-07-26,30.6,25.2,30.3,82.3
5,광진구,6592,13483033.25,122528,2023-07-26,30.6,25.2,30.3,82.3
6,구로구,6861,16631083.01,128260,2023-07-26,30.6,25.2,30.3,82.3
7,금천구,3347,7755865.55,59401,2023-07-26,30.6,25.2,30.3,82.3
8,노원구,7508,15234296.21,136191,2023-07-26,30.6,25.2,30.3,82.3
9,도봉구,2980,7011951.64,57936,2023-07-26,30.6,25.2,30.3,82.3
10,동대문구,4280,9357502.26,83864,2023-07-26,30.6,25.2,30.3,82.3
11,동작구,3237,8827678.03,69899,2023-07-26,30.6,25.2,30.3,82.3
12,마포구,7212,18572687.83,165697,2023-07-26,30.6,25.2,30.3,82.3
13,서대문구,2724,7330441.3,57626,2023-07-26,30.6,25.2,30.3,82.3
14,서초구,4409,12830202.36,102955,2023-07-26,30.6,25.2,30.3,82.3
15,성동구,5004,12770329.97,113658,2023-07-26,30.6,25.2,30.3,82.3
16,성북구,2690,5880916.34,51007,2023-07-26,30.6,25.2,30.3,82.3
17,송파구,12442,27314681.3,245073,2023-07-26,30.6,25.2,30.3,82.3
18,양천구,9716,18686171.89,166502,2023-07-26,30.6,25.2,30.3,82.3
19,영등포구,13542,31139958.7,281957,2023-07-26,30.6,25.2,30.3,82.3
20,용산구,2865,8229521.14,66947,2023-07-26,30.6,25.2,30.3,82.3
21,은평구,3577,7610447.06,67179,2023-07-26,30.6,25.2,30.3,82.3
22,종로구,5137,9587372.16,99317,2023-07-26,30.6,25.2,30.3,82.3
23,중구,3657,7796944.92,76226,2023-07-26,30.6,25.2,30.3,82.3
24,중랑구,2802,5507264.65,46846,2023-07-26,30.6,25.2,30.3,82.3
