STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,5252,28.703731911652703,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
강동구,8294,20.802869544248853,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
강북구,2525,23.185742574257425,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
강서구,20757,16.129739365033483,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
관악구,4331,22.183329485107365,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
광진구,8804,21.87267151294866,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
구로구,6781,21.332694292877157,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
금천구,3058,20.206344015696533,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
노원구,11007,20.411102025983464,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
도봉구,3885,22.51119691119691,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
동대문구,6521,22.646219904922557,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
동작구,3975,24.740377358490566,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
마포구,9282,27.080047403576817,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
서대문구,3768,24.684978768577494,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
서초구,6024,27.516932270916335,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
성동구,6919,26.498337910102617,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
성북구,4784,22.423076923076923,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
송파구,17060,22.99783118405627,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
양천구,10560,18.918939393939393,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
영등포구,15261,24.320686717777342,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
용산구,3768,28.27123142250531,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
은평구,4768,21.343540268456376,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
종로구,6587,21.787915591316228,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
중구,4541,23.537546795859942,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
중랑구,5301,19.960007545746084,2022-09-08,Thursday,False,False,29.3,16.8,23.0,65.8,0.0
