STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4340,27.96958525345622,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
강동구,6095,21.505496308449548,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
강북구,1908,24.568134171907758,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
강서구,16562,15.923741094070765,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
관악구,3484,22.552812858783007,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
광진구,7118,22.103540320314696,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
구로구,5141,21.932114374635287,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
금천구,2209,22.25531914893617,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
노원구,8690,21.37422324510932,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
도봉구,2962,24.027008777852803,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
동대문구,5225,23.617224880382775,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
동작구,3290,22.791489361702126,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
마포구,7371,26.445665445665444,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
서대문구,2774,27.242970439798125,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
서초구,4282,24.195469406819242,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
성동구,5317,25.16475456084258,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
성북구,3778,22.43515087347803,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
송파구,12996,23.0531702062173,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
양천구,8207,19.505178506153285,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
영등포구,11431,23.150468025544573,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
용산구,2781,23.773822366055377,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
은평구,3764,24.00318809776833,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
종로구,5241,23.51822171341347,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
중구,3390,25.113274336283187,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
중랑구,3986,21.713246362267938,2022-09-06,Tuesday,False,False,26.2,17.1,20.8,78.4,32.325
