STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4481,21.4164249051551,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
강동구,5291,17.851823851823852,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
강북구,1910,21.081675392670157,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
강서구,16838,13.421249554578928,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
관악구,2873,19.266968325791854,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
광진구,6463,17.563979576048276,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
구로구,5680,17.32904929577465,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
금천구,2703,16.17055123936367,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
노원구,8055,17.77082557417753,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
도봉구,2826,18.72540693559802,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
동대문구,4665,19.97191854233655,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
동작구,2634,19.68716780561883,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
마포구,5914,20.80672979370984,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
서대문구,2443,20.661481784690952,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
서초구,3890,21.1439588688946,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
성동구,5324,20.84410217881292,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
성북구,3186,18.397049591964848,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
송파구,10854,18.872489404827714,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
양천구,7814,17.081520348093168,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
영등포구,11748,18.626744977868572,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
용산구,2358,20.761238337574216,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
은평구,3059,17.875776397515526,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
종로구,5140,18.586770428015566,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
중구,3734,21.16711301553294,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
중랑구,3655,17.773734610123118,2023-11-20,Monday,False,False,12.0,1.8,5.7,58.9,0.0
