STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4013,16902770.23,142990,2023-03-26
강동구,5384,14725582.37,141132,2023-03-26
강북구,2063,6403897.21,55583,2023-03-26
강서구,10561,25773164.3,213997,2023-03-26
관악구,3302,10336537.05,86776,2023-03-26
광진구,6530,20117864.64,176933,2023-03-26
구로구,4631,16626878.46,136283,2023-03-26
금천구,1612,6987645.83,54593,2023-03-26
노원구,7424,21068641.22,176668,2023-03-26
도봉구,2994,9893738.16,80044,2023-03-26
동대문구,4117,12847188.17,110286,2023-03-26
동작구,2815,10527389.91,89862,2023-03-26
마포구,6927,25284320.55,230007,2023-03-26
서대문구,2673,10141640.19,81789,2023-03-26
서초구,3740,16576419.65,144980,2023-03-26
성동구,5439,22155748.07,189355,2023-03-26
성북구,2926,9180706.77,75245,2023-03-26
송파구,12801,37340894.71,355137,2023-03-26
양천구,6369,16859999.96,146952,2023-03-26
영등포구,10309,36400831.32,334761,2023-03-26
용산구,3137,12746701.66,105482,2023-03-26
은평구,3227,11470425.25,92719,2023-03-26
종로구,2858,7009512.4,63878,2023-03-26
중구,1792,4722892.36,40748,2023-03-26
중랑구,3644,10988960.77,92081,2023-03-26
