STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4856,16336007.65,127639,2023-03-28
강동구,6393,13024429.71,118796,2023-03-28
강북구,2218,5407374.18,47300,2023-03-28
강서구,16510,29253639.27,240788,2023-03-28
관악구,3419,8597708.9,70247,2023-03-28
광진구,7780,16711267.88,149066,2023-03-28
구로구,5980,14516989.56,115527,2023-03-28
금천구,2681,7127280.08,52091,2023-03-28
노원구,8947,19524727.64,163893,2023-03-28
도봉구,3100,7677894.86,63606,2023-03-28
동대문구,5503,13501198.93,110248,2023-03-28
동작구,2918,8474631.85,67030,2023-03-28
마포구,8646,25438604.19,216977,2023-03-28
서대문구,3177,8843239.22,69795,2023-03-28
서초구,4230,13683587.75,110731,2023-03-28
성동구,6438,19308501.14,155983,2023-03-28
성북구,3690,9303381.44,74013,2023-03-28
송파구,14583,33380245.15,296588,2023-03-28
양천구,7747,15972655.01,137933,2023-03-28
영등포구,12697,32927134.07,275181,2023-03-28
용산구,2908,9627954.79,71960,2023-03-28
은평구,3736,8738068.17,72869,2023-03-28
종로구,5590,11877482.96,113303,2023-03-28
중구,3944,9763097.48,88869,2023-03-28
중랑구,4157,9680800.35,77114,2023-03-28
