STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3078,11128403.69,94960,2023-03-04
강동구,4212,9957531.49,97523,2023-03-04
강북구,1612,4180339.14,38739,2023-03-04
강서구,9792,19217402.75,165924,2023-03-04
관악구,2661,7577482.5,67144,2023-03-04
광진구,4720,12840481.38,112069,2023-03-04
구로구,3591,10809653.4,87683,2023-03-04
금천구,1271,4197640.32,34426,2023-03-04
노원구,6230,15466714.14,130574,2023-03-04
도봉구,2315,6578602.03,53945,2023-03-04
동대문구,3372,9499916.86,81908,2023-03-04
동작구,2163,6953166.57,58922,2023-03-04
마포구,5311,17580610.81,157895,2023-03-04
서대문구,2115,6659108.36,56259,2023-03-04
서초구,3028,11283007.73,95800,2023-03-04
성동구,3694,13062352.92,113636,2023-03-04
성북구,2476,6705979.82,56061,2023-03-04
송파구,9635,24932556.09,235483,2023-03-04
양천구,5890,13259016.93,124578,2023-03-04
영등포구,7439,22103110.27,196724,2023-03-04
용산구,2281,8096813.66,69075,2023-03-04
은평구,2707,7367554.43,65219,2023-03-04
종로구,3054,7059072.76,66505,2023-03-04
중구,1963,4959379.94,45824,2023-03-04
중랑구,2676,6610165.54,55624,2023-03-04
