STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3363,12618532.65,104614,2023-03-18
강동구,5038,11736493.56,114818,2023-03-18
강북구,1885,4806482.22,44913,2023-03-18
강서구,11031,23094982.98,195193,2023-03-18
관악구,3022,8484629.57,69593,2023-03-18
광진구,6054,17212882.77,154275,2023-03-18
구로구,4142,12970133.22,104703,2023-03-18
금천구,1431,4956664.28,37973,2023-03-18
노원구,7380,18467170.04,156874,2023-03-18
도봉구,2689,7464850.5,60367,2023-03-18
동대문구,4040,11209241.59,98771,2023-03-18
동작구,2618,8971882.03,75126,2023-03-18
마포구,6398,22288489.02,202920,2023-03-18
서대문구,2506,8171867.21,67513,2023-03-18
서초구,3347,13078352.81,114919,2023-03-18
성동구,4707,16771993.89,147079,2023-03-18
성북구,3020,8592948.07,69921,2023-03-18
송파구,11607,30615810.35,286700,2023-03-18
양천구,6646,15031713.87,138681,2023-03-18
영등포구,8587,27234050.44,243609,2023-03-18
용산구,2892,10657471.57,90701,2023-03-18
은평구,3280,8958228.85,78414,2023-03-18
종로구,3382,7611877.45,70728,2023-03-18
중구,2174,5391473.86,51212,2023-03-18
중랑구,3375,9014073.15,73724,2023-03-18
