index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,2890,8313162.56,66080,2023-03-13,7.0,-1.6,-0.4,37.1
1,강동구,4323,8324575.24,77913,2023-03-13,7.0,-1.6,-0.4,37.1
2,강북구,1545,3389140.85,30716,2023-03-13,7.0,-1.6,-0.4,37.1
3,강서구,12174,19740509.85,167305,2023-03-13,7.0,-1.6,-0.4,37.1
4,관악구,2365,4974188.82,42661,2023-03-13,7.0,-1.6,-0.4,37.1
5,광진구,5307,9980373.72,93158,2023-03-13,7.0,-1.6,-0.4,37.1
6,구로구,4178,9378932.12,74348,2023-03-13,7.0,-1.6,-0.4,37.1
7,금천구,1956,4281949.15,33225,2023-03-13,7.0,-1.6,-0.4,37.1
8,노원구,6151,12520714.83,108848,2023-03-13,7.0,-1.6,-0.4,37.1
9,도봉구,2095,4648133.25,41064,2023-03-13,7.0,-1.6,-0.4,37.1
10,동대문구,3830,8622579.31,76416,2023-03-13,7.0,-1.6,-0.4,37.1
11,동작구,1996,4950714.47,39820,2023-03-13,7.0,-1.6,-0.4,37.1
12,마포구,4892,11912172.26,102832,2023-03-13,7.0,-1.6,-0.4,37.1
13,서대문구,2259,5691315.66,45827,2023-03-13,7.0,-1.6,-0.4,37.1
14,서초구,2750,7298640.03,58614,2023-03-13,7.0,-1.6,-0.4,37.1
15,성동구,4191,10667088.77,88457,2023-03-13,7.0,-1.6,-0.4,37.1
16,성북구,2709,5745099.33,50630,2023-03-13,7.0,-1.6,-0.4,37.1
17,송파구,9610,19236925.14,175456,2023-03-13,7.0,-1.6,-0.4,37.1
18,양천구,6004,11063494.27,96940,2023-03-13,7.0,-1.6,-0.4,37.1
19,영등포구,8481,18560172.11,161951,2023-03-13,7.0,-1.6,-0.4,37.1
20,용산구,1784,4849876.92,37482,2023-03-13,7.0,-1.6,-0.4,37.1
21,은평구,2681,5388473.68,46714,2023-03-13,7.0,-1.6,-0.4,37.1
22,종로구,3975,7670562.76,75304,2023-03-13,7.0,-1.6,-0.4,37.1
23,중구,2697,5890862.91,53554,2023-03-13,7.0,-1.6,-0.4,37.1
24,중랑구,2926,5930300.28,50197,2023-03-13,7.0,-1.6,-0.4,37.1
