STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2919,11454621.5,93979,2023-03-05
강동구,4137,10613076.14,102400,2023-03-05
강북구,1587,4979880.74,42845,2023-03-05
강서구,8733,19949733.36,172140,2023-03-05
관악구,2612,7948713.16,66210,2023-03-05
광진구,5007,15114647.87,132463,2023-03-05
구로구,3585,12058603.99,96577,2023-03-05
금천구,1267,4469514.23,36625,2023-03-05
노원구,5826,15689879.44,130842,2023-03-05
도봉구,2141,6232526.33,51713,2023-03-05
동대문구,3349,9998650.14,88086,2023-03-05
동작구,2186,7663120.51,64913,2023-03-05
마포구,5628,19796840.79,178538,2023-03-05
서대문구,2162,7834357.23,63739,2023-03-05
서초구,2908,11500795.21,98826,2023-03-05
성동구,3757,13798458.92,119215,2023-03-05
성북구,2531,7583782.41,63607,2023-03-05
송파구,9295,25968032.13,236205,2023-03-05
양천구,5427,13346880.7,123694,2023-03-05
영등포구,7701,25205316.07,225814,2023-03-05
용산구,2423,9249471.98,78832,2023-03-05
은평구,2578,7746898.48,65086,2023-03-05
종로구,2792,6597451.74,59927,2023-03-05
중구,1827,4614359.45,41487,2023-03-05
중랑구,2759,7885393.1,64754,2023-03-05
