STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3462,10398969.61,81123,2023-03-16
강동구,5210,10147557.3,94525,2023-03-16
강북구,1677,3758284.37,32308,2023-03-16
강서구,13979,22990523.82,190126,2023-03-16
관악구,2650,5784232.99,48325,2023-03-16
광진구,5803,11137862.97,97882,2023-03-16
구로구,4797,11190015.540000001,88725,2023-03-16
금천구,2191,5409583.66,38941,2023-03-16
노원구,7281,15036909.73,125039,2023-03-16
도봉구,2491,5881198.87,47979,2023-03-16
동대문구,4600,10441580.33,90321,2023-03-16
동작구,2266,5770690.84,43363,2023-03-16
마포구,5674,13918560.49,114137,2023-03-16
서대문구,2544,6471403.6,50233,2023-03-16
서초구,3189,9206474.8,72685,2023-03-16
성동구,4864,12669945.84,105504,2023-03-16
성북구,3058,6896496.3,56147,2023-03-16
송파구,11078,22771519.53,204641,2023-03-16
양천구,6556,12411441.18,106887,2023-03-16
영등포구,9286,20457419.62,176628,2023-03-16
용산구,2068,5921673.22,45603,2023-03-16
은평구,2953,6190731.41,51412,2023-03-16
종로구,4382,8555321.77,82273,2023-03-16
중구,3023,6765846.76,61109,2023-03-16
중랑구,3470,7450582.54,61775,2023-03-16
