STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5164,26.41053446940356,2025-04-07,Monday,False,False
강동구,6292,19.604736172917992,2025-04-07,Monday,False,False
강북구,1759,24.890278567367822,2025-04-07,Monday,False,False
강서구,15925,14.987943485086342,2025-04-07,Monday,False,False
관악구,2676,23.619581464872944,2025-04-07,Monday,False,False
광진구,7289,20.606530388256278,2025-04-07,Monday,False,False
구로구,5692,19.572206605762474,2025-04-07,Monday,False,False
금천구,2609,20.679954005366042,2025-04-07,Monday,False,False
노원구,8175,19.717920489296635,2025-04-07,Monday,False,False
도봉구,2708,21.63330871491876,2025-04-07,Monday,False,False
동대문구,4515,21.06578073089701,2025-04-07,Monday,False,False
동작구,2347,24.927567106945038,2025-04-07,Monday,False,False
마포구,6674,25.27884327240036,2025-04-07,Monday,False,False
서대문구,2805,22.562210338680927,2025-04-07,Monday,False,False
서초구,4415,25.821744054360135,2025-04-07,Monday,False,False
성동구,5965,25.769153394803016,2025-04-07,Monday,False,False
성북구,2786,21.05994256999282,2025-04-07,Monday,False,False
송파구,13805,21.995074248460703,2025-04-07,Monday,False,False
양천구,8110,17.964611590628852,2025-04-07,Monday,False,False
영등포구,12885,22.725882809468374,2025-04-07,Monday,False,False
용산구,2574,27.03302253302253,2025-04-07,Monday,False,False
은평구,3093,21.4303265438086,2025-04-07,Monday,False,False
종로구,4047,22.697059550284163,2025-04-07,Monday,False,False
중구,3362,24.157941701368234,2025-04-07,Monday,False,False
중랑구,3619,20.083724785852446,2025-04-07,Monday,False,False
