STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,592,21.08108108108108,2025-04-05,Saturday,False,True
강동구,920,16.655434782608694,2025-04-05,Saturday,False,True
강북구,345,21.910144927536233,2025-04-05,Saturday,False,True
강서구,1888,13.782309322033898,2025-04-05,Saturday,False,True
관악구,461,20.164859002169198,2025-04-05,Saturday,False,True
광진구,1050,18.644761904761904,2025-04-05,Saturday,False,True
구로구,624,16.358974358974358,2025-04-05,Saturday,False,True
금천구,212,15.481132075471699,2025-04-05,Saturday,False,True
노원구,1290,17.451937984496123,2025-04-05,Saturday,False,True
도봉구,463,18.734341252699785,2025-04-05,Saturday,False,True
동대문구,663,17.760180995475114,2025-04-05,Saturday,False,True
동작구,283,20.286219081272083,2025-04-05,Saturday,False,True
마포구,786,22.041984732824428,2025-04-05,Saturday,False,True
서대문구,383,20.201044386422975,2025-04-05,Saturday,False,True
서초구,376,18.45212765957447,2025-04-05,Saturday,False,True
성동구,642,21.077881619937695,2025-04-05,Saturday,False,True
성북구,462,17.88961038961039,2025-04-05,Saturday,False,True
송파구,1581,18.330170777988616,2025-04-05,Saturday,False,True
양천구,1052,15.7319391634981,2025-04-05,Saturday,False,True
영등포구,1135,21.31806167400881,2025-04-05,Saturday,False,True
용산구,231,20.757575757575758,2025-04-05,Saturday,False,True
은평구,478,19.47489539748954,2025-04-05,Saturday,False,True
종로구,319,25.504702194357368,2025-04-05,Saturday,False,True
중구,283,26.512367491166078,2025-04-05,Saturday,False,True
중랑구,534,16.11048689138577,2025-04-05,Saturday,False,True
