index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4135,15285728.97,120200,2022-04-06,16.7,8.0,11.3,51.7
1,강동구,5308,11432116.9,113127,2022-04-06,16.7,8.0,11.3,51.7
2,강북구,2028,5381288.94,49100,2022-04-06,16.7,8.0,11.3,51.7
3,강서구,12915,24032337.15,212375,2022-04-06,16.7,8.0,11.3,51.7
4,관악구,3456,10177415.47,80927,2022-04-06,16.7,8.0,11.3,51.7
5,광진구,6206,14698195.9,131948,2022-04-06,16.7,8.0,11.3,51.7
6,구로구,4843,14620388.82,113668,2022-04-06,16.7,8.0,11.3,51.7
7,금천구,2146,6574733.99,49526,2022-04-06,16.7,8.0,11.3,51.7
8,노원구,7123,17797477.51,149036,2022-04-06,16.7,8.0,11.3,51.7
9,도봉구,2539,6991582.94,56838,2022-04-06,16.7,8.0,11.3,51.7
10,동대문구,4722,12349107.89,105399,2022-04-06,16.7,8.0,11.3,51.7
11,동작구,2690,8811144.38,75451,2022-04-06,16.7,8.0,11.3,51.7
12,마포구,7185,22089501.98,195557,2022-04-06,16.7,8.0,11.3,51.7
13,서대문구,3030,9074554.53,72854,2022-04-06,16.7,8.0,11.3,51.7
14,서초구,4108,14708281.05,121103,2022-04-06,16.7,8.0,11.3,51.7
15,성동구,5248,17464402.71,144187,2022-04-06,16.7,8.0,11.3,51.7
16,성북구,3353,8878440.87,73247,2022-04-06,16.7,8.0,11.3,51.7
17,송파구,12135,29740968.89,275864,2022-04-06,16.7,8.0,11.3,51.7
18,양천구,6126,13273635.94,121976,2022-04-06,16.7,8.0,11.3,51.7
19,영등포구,10982,33761044.44,289271,2022-04-06,16.7,8.0,11.3,51.7
20,용산구,2612,9977732.88,77924,2022-04-06,16.7,8.0,11.3,51.7
21,은평구,3210,8171231.32,72559,2022-04-06,16.7,8.0,11.3,51.7
22,종로구,5029,10886346.21,104398,2022-04-06,16.7,8.0,11.3,51.7
23,중구,3260,8272786.54,74476,2022-04-06,16.7,8.0,11.3,51.7
24,중랑구,3398,8383063.62,70660,2022-04-06,16.7,8.0,11.3,51.7
