index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4186,18260575.06,158041,2022-04-16,20.0,7.0,13.0,47.1
1,강동구,5380,14703388.79,145485,2022-04-16,20.0,7.0,13.0,47.1
2,강북구,2025,6445076.76,55219,2022-04-16,20.0,7.0,13.0,47.1
3,강서구,11883,29432403.78,255772,2022-04-16,20.0,7.0,13.0,47.1
4,관악구,4174,15064259.12,123160,2022-04-16,20.0,7.0,13.0,47.1
5,광진구,7144,23653838.53,210027,2022-04-16,20.0,7.0,13.0,47.1
6,구로구,4539,18178626.92,144787,2022-04-16,20.0,7.0,13.0,47.1
7,금천구,1752,7984619.45,62376,2022-04-16,20.0,7.0,13.0,47.1
8,노원구,7425,21856488.67,184310,2022-04-16,20.0,7.0,13.0,47.1
9,도봉구,2846,9651769.22,77447,2022-04-16,20.0,7.0,13.0,47.1
10,동대문구,4691,15403989.37,134411,2022-04-16,20.0,7.0,13.0,47.1
11,동작구,3214,13169929.79,112002,2022-04-16,20.0,7.0,13.0,47.1
12,마포구,8573,34305662.2,315526,2022-04-16,20.0,7.0,13.0,47.1
13,서대문구,3088,11982486.71,96612,2022-04-16,20.0,7.0,13.0,47.1
14,서초구,4908,22440660.98,200688,2022-04-16,20.0,7.0,13.0,47.1
15,성동구,5914,23246804.05,209910,2022-04-16,20.0,7.0,13.0,47.1
16,성북구,3446,11222546.21,93317,2022-04-16,20.0,7.0,13.0,47.1
17,송파구,12948,39974319.0,387022,2022-04-16,20.0,7.0,13.0,47.1
18,양천구,6880,18277008.49,168885,2022-04-16,20.0,7.0,13.0,47.1
19,영등포구,11011,44744856.81,405417,2022-04-16,20.0,7.0,13.0,47.1
20,용산구,3886,16763299.85,145961,2022-04-16,20.0,7.0,13.0,47.1
21,은평구,3594,12216610.91,105286,2022-04-16,20.0,7.0,13.0,47.1
22,종로구,4271,10778272.5,104867,2022-04-16,20.0,7.0,13.0,47.1
23,중구,2764,7763770.19,74714,2022-04-16,20.0,7.0,13.0,47.1
24,중랑구,3685,11535036.35,96932,2022-04-16,20.0,7.0,13.0,47.1
