index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4164,19140349.31,157356,2022-04-24,24.3,15.1,18.6,69.7
1,강동구,5705,16748393.98,160950,2022-04-24,24.3,15.1,18.6,69.7
2,강북구,2133,6852031.78,57865,2022-04-24,24.3,15.1,18.6,69.7
3,강서구,11837,31429674.19,266839,2022-04-24,24.3,15.1,18.6,69.7
4,관악구,4359,16709796.87,131305,2022-04-24,24.3,15.1,18.6,69.7
5,광진구,7087,23395307.6,204975,2022-04-24,24.3,15.1,18.6,69.7
6,구로구,4501,18929141.15,144747,2022-04-24,24.3,15.1,18.6,69.7
7,금천구,1655,7665847.88,57513,2022-04-24,24.3,15.1,18.6,69.7
8,노원구,7417,22715174.88,188965,2022-04-24,24.3,15.1,18.6,69.7
9,도봉구,2878,10044970.95,80503,2022-04-24,24.3,15.1,18.6,69.7
10,동대문구,4453,15092549.22,128391,2022-04-24,24.3,15.1,18.6,69.7
11,동작구,3159,13077586.58,108597,2022-04-24,24.3,15.1,18.6,69.7
12,마포구,8257,33472192.19,301782,2022-04-24,24.3,15.1,18.6,69.7
13,서대문구,3048,11738852.38,93804,2022-04-24,24.3,15.1,18.6,69.7
14,서초구,4918,23153251.99,204244,2022-04-24,24.3,15.1,18.6,69.7
15,성동구,5505,23336034.27,206609,2022-04-24,24.3,15.1,18.6,69.7
16,성북구,3699,12388188.04,99372,2022-04-24,24.3,15.1,18.6,69.7
17,송파구,13023,41788815.21,383516,2022-04-24,24.3,15.1,18.6,69.7
18,양천구,6502,18496527.68,164525,2022-04-24,24.3,15.1,18.6,69.7
19,영등포구,10844,44521328.5,374547,2022-04-24,24.3,15.1,18.6,69.7
20,용산구,3938,16518539.19,139684,2022-04-24,24.3,15.1,18.6,69.7
21,은평구,3529,12707923.04,106754,2022-04-24,24.3,15.1,18.6,69.7
22,종로구,4024,10460186.55,100752,2022-04-24,24.3,15.1,18.6,69.7
23,중구,2565,7810164.59,68709,2022-04-24,24.3,15.1,18.6,69.7
24,중랑구,3868,12675139.04,103782,2022-04-24,24.3,15.1,18.6,69.7
