index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4814,18298338.53,145611,2022-04-15,19.1,7.5,12.9,47.9
1,강동구,5796,13340287.43,123704,2022-04-15,19.1,7.5,12.9,47.9
2,강북구,2049,5777257.82,48826,2022-04-15,19.1,7.5,12.9,47.9
3,강서구,14359,29233752.76,243147,2022-04-15,19.1,7.5,12.9,47.9
4,관악구,4056,12355703.01,97876,2022-04-15,19.1,7.5,12.9,47.9
5,광진구,7046,18462976.75,158408,2022-04-15,19.1,7.5,12.9,47.9
6,구로구,5107,15519603.02,118533,2022-04-15,19.1,7.5,12.9,47.9
7,금천구,2269,7097121.12,51359,2022-04-15,19.1,7.5,12.9,47.9
8,노원구,7851,20189196.7,168899,2022-04-15,19.1,7.5,12.9,47.9
9,도봉구,2760,7759676.84,60664,2022-04-15,19.1,7.5,12.9,47.9
10,동대문구,5257,14507896.03,120247,2022-04-15,19.1,7.5,12.9,47.9
11,동작구,2924,9975209.76,82121,2022-04-15,19.1,7.5,12.9,47.9
12,마포구,7977,26388666.72,228045,2022-04-15,19.1,7.5,12.9,47.9
13,서대문구,3214,9987447.66,78069,2022-04-15,19.1,7.5,12.9,47.9
14,서초구,4865,18782103.7,155397,2022-04-15,19.1,7.5,12.9,47.9
15,성동구,5788,19420209.5,162231,2022-04-15,19.1,7.5,12.9,47.9
16,성북구,3765,10202790.56,85584,2022-04-15,19.1,7.5,12.9,47.9
17,송파구,12990,34529081.21,305510,2022-04-15,19.1,7.5,12.9,47.9
18,양천구,7113,16618467.86,145875,2022-04-15,19.1,7.5,12.9,47.9
19,영등포구,11432,35384343.2,300291,2022-04-15,19.1,7.5,12.9,47.9
20,용산구,3206,12135640.13,96136,2022-04-15,19.1,7.5,12.9,47.9
21,은평구,3615,9683063.2,80421,2022-04-15,19.1,7.5,12.9,47.9
22,종로구,5465,12537738.48,116110,2022-04-15,19.1,7.5,12.9,47.9
23,중구,3710,10251769.96,89019,2022-04-15,19.1,7.5,12.9,47.9
24,중랑구,3841,10095198.22,81452,2022-04-15,19.1,7.5,12.9,47.9
