STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,6291,24.566523605150216,2024-06-27,Thursday,False,False
강동구,8129,18.799852380366588,2024-06-27,Thursday,False,False
강북구,2311,21.08870618779749,2024-06-27,Thursday,False,False
강서구,23440,14.3410409556314,2024-06-27,Thursday,False,False
관악구,4063,22.286980063992125,2024-06-27,Thursday,False,False
광진구,8763,20.01882916809312,2024-06-27,Thursday,False,False
구로구,7758,18.17684970353184,2024-06-27,Thursday,False,False
금천구,3567,17.55368657134847,2024-06-27,Thursday,False,False
노원구,11306,18.72430567840085,2024-06-27,Thursday,False,False
도봉구,4129,19.38798740615161,2024-06-27,Thursday,False,False
동대문구,5840,21.61917808219178,2024-06-27,Thursday,False,False
동작구,3393,23.415856174476865,2024-06-27,Thursday,False,False
마포구,8296,25.491200578592093,2024-06-27,Thursday,False,False
서대문구,3383,23.86373041678983,2024-06-27,Thursday,False,False
서초구,5876,24.47208985704561,2024-06-27,Thursday,False,False
성동구,7294,23.888127227858515,2024-06-27,Thursday,False,False
성북구,3909,20.632642619595803,2024-06-27,Thursday,False,False
송파구,16798,20.20770329801167,2024-06-27,Thursday,False,False
양천구,11092,17.30977280923188,2024-06-27,Thursday,False,False
영등포구,15965,21.049859066708425,2024-06-27,Thursday,False,False
용산구,3217,25.051290021759403,2024-06-27,Thursday,False,False
은평구,4428,20.860207768744353,2024-06-27,Thursday,False,False
종로구,5954,21.814074571716493,2024-06-27,Thursday,False,False
중구,4468,23.17323187108326,2024-06-27,Thursday,False,False
중랑구,5271,18.59229747675963,2024-06-27,Thursday,False,False
