STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,6389,25.408045077476913,2024-06-14,Friday,False,False
강동구,8403,19.36022848982506,2024-06-14,Friday,False,False
강북구,2379,20.728036990332072,2024-06-14,Friday,False,False
강서구,23381,14.980325905649886,2024-06-14,Friday,False,False
관악구,3722,22.84390112842558,2024-06-14,Friday,False,False
광진구,8550,20.83309941520468,2024-06-14,Friday,False,False
구로구,7961,18.972365280743624,2024-06-14,Friday,False,False
금천구,3484,18.403272101033295,2024-06-14,Friday,False,False
노원구,11315,18.73919575784357,2024-06-14,Friday,False,False
도봉구,4165,18.750540216086435,2024-06-14,Friday,False,False
동대문구,6143,21.45401269737913,2024-06-14,Friday,False,False
동작구,3310,24.21570996978852,2024-06-14,Friday,False,False
마포구,8585,25.702620850320326,2024-06-14,Friday,False,False
서대문구,3301,21.98303544380491,2024-06-14,Friday,False,False
서초구,5532,25.353217642805497,2024-06-14,Friday,False,False
성동구,7293,24.881255998903058,2024-06-14,Friday,False,False
성북구,4077,20.434142752023547,2024-06-14,Friday,False,False
송파구,17109,20.75352153837162,2024-06-14,Friday,False,False
양천구,11446,17.593744539577145,2024-06-14,Friday,False,False
영등포구,15860,21.741488020176543,2024-06-14,Friday,False,False
용산구,3406,25.533763945977686,2024-06-14,Friday,False,False
은평구,4416,22.653759057971016,2024-06-14,Friday,False,False
종로구,5282,21.769405528209013,2024-06-14,Friday,False,False
중구,3951,24.146038977474056,2024-06-14,Friday,False,False
중랑구,5315,18.81222953904045,2024-06-14,Friday,False,False
