STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,1685,26.30919881305638,2024-06-22,Saturday,False,True
강동구,2669,19.563132259273136,2024-06-22,Saturday,False,True
강북구,1043,21.440076701821667,2024-06-22,Saturday,False,True
강서구,7427,15.274808132489564,2024-06-22,Saturday,False,True
관악구,1518,24.100790513833992,2024-06-22,Saturday,False,True
광진구,2883,19.951786333680193,2024-06-22,Saturday,False,True
구로구,2423,21.096574494428395,2024-06-22,Saturday,False,True
금천구,800,20.5525,2024-06-22,Saturday,False,True
노원구,4480,19.229464285714286,2024-06-22,Saturday,False,True
도봉구,1613,20.737135771853687,2024-06-22,Saturday,False,True
동대문구,1992,22.508032128514056,2024-06-22,Saturday,False,True
동작구,1197,23.69172932330827,2024-06-22,Saturday,False,True
마포구,3098,27.34796642995481,2024-06-22,Saturday,False,True
서대문구,1190,25.023529411764706,2024-06-22,Saturday,False,True
서초구,1470,27.505442176870748,2024-06-22,Saturday,False,True
성동구,2080,23.902884615384615,2024-06-22,Saturday,False,True
성북구,1355,20.967527675276752,2024-06-22,Saturday,False,True
송파구,4950,21.199797979797978,2024-06-22,Saturday,False,True
양천구,4123,18.241814212951734,2024-06-22,Saturday,False,True
영등포구,4664,22.13679245283019,2024-06-22,Saturday,False,True
용산구,1167,25.986289631533847,2024-06-22,Saturday,False,True
은평구,1980,21.197979797979798,2024-06-22,Saturday,False,True
종로구,1333,20.866466616654165,2024-06-22,Saturday,False,True
중구,970,23.430927835051545,2024-06-22,Saturday,False,True
중랑구,2020,18.285148514851485,2024-06-22,Saturday,False,True
