STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5482,24.23859905144108,2024-09-04,Wednesday,False,False
강동구,7489,18.72987047669916,2024-09-04,Wednesday,False,False
강북구,2287,21.14954088325317,2024-09-04,Wednesday,False,False
강서구,23084,14.34837983018541,2024-09-04,Wednesday,False,False
관악구,3685,20.859701492537315,2024-09-04,Wednesday,False,False
광진구,8099,20.769848129398692,2024-09-04,Wednesday,False,False
구로구,7532,18.273234200743495,2024-09-04,Wednesday,False,False
금천구,3508,17.23261117445838,2024-09-04,Wednesday,False,False
노원구,10773,18.504966119001207,2024-09-04,Wednesday,False,False
도봉구,3758,19.65646620542842,2024-09-04,Wednesday,False,False
동대문구,6133,21.185390510353823,2024-09-04,Wednesday,False,False
동작구,3227,23.21660985435389,2024-09-04,Wednesday,False,False
마포구,8111,24.631611391936875,2024-09-04,Wednesday,False,False
서대문구,3241,22.724776303609996,2024-09-04,Wednesday,False,False
서초구,5445,23.745454545454546,2024-09-04,Wednesday,False,False
성동구,6854,23.54683396556755,2024-09-04,Wednesday,False,False
성북구,4243,20.772566580249823,2024-09-04,Wednesday,False,False
송파구,15047,20.279789991360403,2024-09-04,Wednesday,False,False
양천구,10520,17.080133079847908,2024-09-04,Wednesday,False,False
영등포구,15602,20.546981156262017,2024-09-04,Wednesday,False,False
용산구,3355,24.521013412816693,2024-09-04,Wednesday,False,False
은평구,4257,19.53652807141179,2024-09-04,Wednesday,False,False
종로구,6041,20.61248137725542,2024-09-04,Wednesday,False,False
중구,4379,22.10253482530258,2024-09-04,Wednesday,False,False
중랑구,4705,18.4807651434644,2024-09-04,Wednesday,False,False
