STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,3184,31.517273869346734,2024-09-15,Sunday,False,True
강동구,4884,23.50184275184275,2024-09-15,Sunday,False,True
강북구,1661,23.591812161348585,2024-09-15,Sunday,False,True
강서구,10468,18.36119602598395,2024-09-15,Sunday,False,True
관악구,2352,25.03784013605442,2024-09-15,Sunday,False,True
광진구,5122,26.18352206169465,2024-09-15,Sunday,False,True
구로구,3895,24.33478818998716,2024-09-15,Sunday,False,True
금천구,1210,26.48595041322314,2024-09-15,Sunday,False,True
노원구,7403,22.396190733486424,2024-09-15,Sunday,False,True
도봉구,2792,24.474212034383953,2024-09-15,Sunday,False,True
동대문구,3373,25.899792469611622,2024-09-15,Sunday,False,True
동작구,2082,28.005283381364073,2024-09-15,Sunday,False,True
마포구,5615,31.656099732858415,2024-09-15,Sunday,False,True
서대문구,2136,30.823970037453183,2024-09-15,Sunday,False,True
서초구,3119,34.601154216094905,2024-09-15,Sunday,False,True
성동구,3870,32.527906976744184,2024-09-15,Sunday,False,True
성북구,2299,26.661591996520226,2024-09-15,Sunday,False,True
송파구,9377,24.651274394795777,2024-09-15,Sunday,False,True
양천구,6747,20.25700311249444,2024-09-15,Sunday,False,True
영등포구,8177,26.921242509477803,2024-09-15,Sunday,False,True
용산구,2325,32.09118279569893,2024-09-15,Sunday,False,True
은평구,2978,26.713230355943587,2024-09-15,Sunday,False,True
종로구,2667,24.33708286464192,2024-09-15,Sunday,False,True
중구,1837,25.68644529123571,2024-09-15,Sunday,False,True
중랑구,3317,21.37443473017787,2024-09-15,Sunday,False,True
