STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4766,29.67645824590852,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
강동구,7390,20.261299052774017,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
강북구,2799,22.831725616291532,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
강서구,19416,16.38875154511743,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
관악구,4955,23.459939455095864,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
광진구,8306,21.195280520105946,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
구로구,6620,22.07915407854985,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
금천구,2994,21.528056112224448,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
노원구,10090,20.094648166501486,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
도봉구,3560,21.64747191011236,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
동대문구,6618,21.635539437896647,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
동작구,3493,26.651588892069853,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
마포구,9140,25.852407002188183,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
서대문구,3829,23.484460694698356,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
서초구,5166,28.693766937669377,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
성동구,6501,25.524534686971236,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
성북구,4492,21.958370436331254,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
송파구,16016,21.347714785214784,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
양천구,9411,18.934119647221337,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
영등포구,13324,24.77048934253978,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
용산구,3342,27.515858767205266,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
은평구,4442,21.70868977937866,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
종로구,5687,22.291542113592403,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
중구,3928,23.525967413441954,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
중랑구,5041,20.541955961118827,2022-05-19,Thursday,False,False,23.8,16.3,20.0,53.5,0.0
