STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,5181,29.367303609341825,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
강동구,7188,20.218558708959378,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
강북구,2547,23.921868865331763,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
강서구,19023,16.33958891867739,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
관악구,4953,23.08419139915203,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
광진구,8056,22.154170804369414,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
구로구,6678,21.968104222821204,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
금천구,3043,21.98061123890897,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
노원구,9805,20.759612442631312,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
도봉구,3395,22.029160530191458,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
동대문구,6563,22.197013560871554,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
동작구,3737,25.11667112657212,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
마포구,9359,26.120953093279198,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
서대문구,3755,24.346737683089213,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
서초구,5535,27.950316169828366,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
성동구,6895,26.2535170413343,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
성북구,4609,21.68669993490996,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
송파구,15933,21.536684867884265,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
양천구,8718,19.700734113328746,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
영등포구,13682,23.930638795497735,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
용산구,3649,27.154836941627842,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
은평구,4328,21.159195933456562,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
종로구,6444,21.95034140285537,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
중구,4161,23.0422975246335,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
중랑구,4921,20.904897378581587,2022-05-11,Wednesday,False,False,24.8,16.6,19.7,48.5,0.0
