STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2007,19.18634778276034,2025-01-15,Wednesday,False,False
강동구,2653,17.3663776856389,2025-01-15,Wednesday,False,False
강북구,826,19.446731234866828,2025-01-15,Wednesday,False,False
강서구,9497,12.020006317784564,2025-01-15,Wednesday,False,False
관악구,1207,18.434134217067108,2025-01-15,Wednesday,False,False
광진구,2902,15.954169538249483,2025-01-15,Wednesday,False,False
구로구,2866,15.043614794138172,2025-01-15,Wednesday,False,False
금천구,1446,13.826417704011066,2025-01-15,Wednesday,False,False
노원구,3736,16.285331905781586,2025-01-15,Wednesday,False,False
도봉구,1162,17.876936316695353,2025-01-15,Wednesday,False,False
동대문구,2057,18.01507049100632,2025-01-15,Wednesday,False,False
동작구,1033,17.899322362052274,2025-01-15,Wednesday,False,False
마포구,2766,18.6529284164859,2025-01-15,Wednesday,False,False
서대문구,1178,19.453310696095077,2025-01-15,Wednesday,False,False
서초구,1703,18.78919553728714,2025-01-15,Wednesday,False,False
성동구,2438,18.840442986054143,2025-01-15,Wednesday,False,False
성북구,1203,18.79717373233583,2025-01-15,Wednesday,False,False
송파구,5408,16.441937869822485,2025-01-15,Wednesday,False,False
양천구,4076,15.478164867517174,2025-01-15,Wednesday,False,False
영등포구,6158,16.827216628775577,2025-01-15,Wednesday,False,False
용산구,1013,17.861796643632776,2025-01-15,Wednesday,False,False
은평구,1382,17.201157742402316,2025-01-15,Wednesday,False,False
종로구,2269,18.15513442044954,2025-01-15,Wednesday,False,False
중구,1631,20.873083997547518,2025-01-15,Wednesday,False,False
중랑구,1688,16.411729857819907,2025-01-15,Wednesday,False,False
