STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,3798,28.9623486045287,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
강동구,4496,21.443505338078293,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
강북구,1733,24.166185804962492,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
강서구,11495,16.784515006524575,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
관악구,3158,23.578847371754275,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
광진구,5731,22.603210608968766,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
구로구,4186,24.021978021978022,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
금천구,1836,22.49019607843137,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
노원구,6245,20.952922337870298,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
도봉구,2264,23.44743816254417,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
동대문구,4381,22.512668340561515,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
동작구,2302,28.04952215464813,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
마포구,6301,26.91921917156007,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
서대문구,2639,24.69306555513452,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
서초구,3714,27.544964997307485,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
성동구,4677,26.968783408167628,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
성북구,3148,22.96728081321474,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
송파구,9969,22.824255191092387,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
양천구,5604,20.753033547466096,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
영등포구,9295,25.88305540613233,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
용산구,2518,28.256155679110407,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
은평구,2848,21.93258426966292,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
종로구,4482,20.751227130745203,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
중구,2992,22.57118983957219,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
중랑구,3026,20.820555188367482,2022-03-29,Tuesday,False,False,15.2,3.1,9.0,50.4,0.0
