STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,1598,34.40613266583229,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
강동구,2261,25.088014153029633,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
강북구,921,26.675352877307276,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
강서구,4994,20.98398077693232,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
관악구,1768,28.420814479638008,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
광진구,2592,24.871141975308642,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
구로구,1928,29.737033195020746,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
금천구,756,30.396825396825395,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
노원구,3325,24.493233082706766,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
도봉구,1319,27.899924184988627,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
동대문구,2064,27.350775193798448,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
동작구,1144,33.15646853146853,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
마포구,3236,33.16470951792336,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
서대문구,1364,31.379765395894427,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
서초구,1640,34.71036585365854,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
성동구,2163,33.3915857605178,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
성북구,1608,25.742537313432837,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
송파구,5092,27.899450117831893,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
양천구,2933,23.438458915785883,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
영등포구,4002,32.43453273363318,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
용산구,1328,33.5722891566265,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
은평구,1615,27.646439628482973,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
종로구,1614,22.387856257744733,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
중구,958,24.582463465553236,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
중랑구,1650,23.76,2022-03-06,Sunday,False,True,6.6,-2.8,-1.3,38.3,0.0
