STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2347,21.745632722624627,2024-01-29,Monday,False,False
강동구,3262,17.844880441446964,2024-01-29,Monday,False,False
강북구,958,21.757828810020875,2024-01-29,Monday,False,False
강서구,10854,13.137921503593146,2024-01-29,Monday,False,False
관악구,1621,18.893275755706355,2024-01-29,Monday,False,False
광진구,3584,17.505580357142858,2024-01-29,Monday,False,False
구로구,3339,16.34471398622342,2024-01-29,Monday,False,False
금천구,1591,16.310496543054683,2024-01-29,Monday,False,False
노원구,4252,18.0637347130762,2024-01-29,Monday,False,False
도봉구,1472,19.671195652173914,2024-01-29,Monday,False,False
동대문구,2765,19.30849909584087,2024-01-29,Monday,False,False
동작구,1309,20.932009167303285,2024-01-29,Monday,False,False
마포구,3482,20.204480183802414,2024-01-29,Monday,False,False
서대문구,1423,19.099789177793394,2024-01-29,Monday,False,False
서초구,2187,19.876085962505716,2024-01-29,Monday,False,False
성동구,3243,20.424298489053346,2024-01-29,Monday,False,False
성북구,1715,19.25189504373178,2024-01-29,Monday,False,False
송파구,6820,19.089442815249267,2024-01-29,Monday,False,False
양천구,4843,16.591988436919266,2024-01-29,Monday,False,False
영등포구,7179,18.147792171611645,2024-01-29,Monday,False,False
용산구,1308,20.757645259938837,2024-01-29,Monday,False,False
은평구,1855,18.11320754716981,2024-01-29,Monday,False,False
종로구,3079,19.28743098408574,2024-01-29,Monday,False,False
중구,2181,21.497936726272354,2024-01-29,Monday,False,False
중랑구,2135,17.4135831381733,2024-01-29,Monday,False,False
