STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2649,21.3684409211023,2024-01-12,Friday,False,False
강동구,3232,18.551670792079207,2024-01-12,Friday,False,False
강북구,1040,21.752884615384616,2024-01-12,Friday,False,False
강서구,11508,12.961418143899897,2024-01-12,Friday,False,False
관악구,1868,18.447002141327623,2024-01-12,Friday,False,False
광진구,3878,17.106240330067045,2024-01-12,Friday,False,False
구로구,3501,17.190516995144243,2024-01-12,Friday,False,False
금천구,1569,15.277884002549394,2024-01-12,Friday,False,False
노원구,4891,18.294009405029648,2024-01-12,Friday,False,False
도봉구,1728,18.53935185185185,2024-01-12,Friday,False,False
동대문구,2845,19.208084358523728,2024-01-12,Friday,False,False
동작구,1542,18.85732814526589,2024-01-12,Friday,False,False
마포구,3700,20.562432432432434,2024-01-12,Friday,False,False
서대문구,1531,20.082952318745917,2024-01-12,Friday,False,False
서초구,2342,20.620836891545686,2024-01-12,Friday,False,False
성동구,3357,20.102174560619602,2024-01-12,Friday,False,False
성북구,1832,18.959606986899562,2024-01-12,Friday,False,False
송파구,7129,18.754383503997754,2024-01-12,Friday,False,False
양천구,5255,15.7686013320647,2024-01-12,Friday,False,False
영등포구,7542,18.086714399363565,2024-01-12,Friday,False,False
용산구,1389,20.09143268538517,2024-01-12,Friday,False,False
은평구,1837,17.508982035928145,2024-01-12,Friday,False,False
종로구,3167,19.1828228607515,2024-01-12,Friday,False,False
중구,2291,20.83675250982104,2024-01-12,Friday,False,False
중랑구,2357,17.80398812049215,2024-01-12,Friday,False,False
