STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,5823,26.828267216211575,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
강동구,7823,19.67748945417359,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
강북구,2700,20.431851851851853,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
강서구,21556,15.57937465206903,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
관악구,4642,20.891210685049547,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
광진구,9098,20.980984831831172,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
구로구,7636,19.199188056574123,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
금천구,3437,19.251963922025023,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
노원구,11486,18.771983283997912,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
도봉구,3934,20.76334519572954,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
동대문구,6937,21.855701311806257,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
동작구,3971,23.088642659279778,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
마포구,9271,25.67543954265991,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
서대문구,3893,22.728487027998973,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
서초구,5822,26.03503950532463,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
성동구,7651,24.75676382172265,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
성북구,4713,20.521748355612136,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
송파구,17335,21.04903374675512,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
양천구,10163,18.600019679228573,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
영등포구,15184,22.59154373024236,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
용산구,3770,26.822015915119362,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
은평구,4673,19.568585491119194,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
종로구,6795,20.51861662987491,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
중구,4826,22.349150435142974,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
중랑구,5523,18.970487054137244,2023-05-11,Thursday,False,False,26.5,12.9,19.5,49.5,0.0
