STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,5823,26.957066804052893,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
강동구,8194,20.3979741274103,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
강북구,2750,20.776363636363637,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
강서구,21817,15.497226933125544,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
관악구,4702,22.148022118247553,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
광진구,9122,22.413176934882703,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
구로구,7634,20.578726748755567,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
금천구,3366,19.032085561497325,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
노원구,11657,19.38286008406966,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
도봉구,4072,20.708988212180746,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
동대문구,6843,21.97676457693994,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
동작구,3946,24.4113025848961,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
마포구,9446,26.559601947914462,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
서대문구,3745,23.7935914552737,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
서초구,6088,28.509691195795007,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
성동구,7772,26.03641276376737,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
성북구,4644,20.892549526270457,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
송파구,17674,22.003507977820526,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
양천구,10441,18.595345273441243,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
영등포구,15237,23.698497079477587,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
용산구,4051,26.6240434460627,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
은평구,4710,20.372611464968152,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
종로구,7134,21.275581721334454,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
중구,4759,23.42340827905022,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
중랑구,5653,20.01998938616664,2023-05-12,Friday,False,False,24.5,13.0,18.4,48.6,0.0
