STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,4568,23.439798598949213,2025-04-01,Tuesday,False,False
강동구,5789,18.573155985489723,2025-04-01,Tuesday,False,False
강북구,1656,22.190821256038646,2025-04-01,Tuesday,False,False
강서구,15603,14.230083958213164,2025-04-01,Tuesday,False,False
관악구,2454,20.977995110024448,2025-04-01,Tuesday,False,False
광진구,6839,18.79660769118292,2025-04-01,Tuesday,False,False
구로구,5206,18.61890126776796,2025-04-01,Tuesday,False,False
금천구,2446,18.280866721177432,2025-04-01,Tuesday,False,False
노원구,7619,18.993568709804435,2025-04-01,Tuesday,False,False
도봉구,2514,20.654733492442322,2025-04-01,Tuesday,False,False
동대문구,4222,20.250828990999526,2025-04-01,Tuesday,False,False
동작구,2204,23.584845735027223,2025-04-01,Tuesday,False,False
마포구,5903,23.533626969337625,2025-04-01,Tuesday,False,False
서대문구,2538,21.60480693459417,2025-04-01,Tuesday,False,False
서초구,3939,23.474993653211474,2025-04-01,Tuesday,False,False
성동구,5309,23.153136183838765,2025-04-01,Tuesday,False,False
성북구,2741,20.116380882889455,2025-04-01,Tuesday,False,False
송파구,12104,19.388714474553865,2025-04-01,Tuesday,False,False
양천구,7399,16.963508582240845,2025-04-01,Tuesday,False,False
영등포구,12126,20.906317004783112,2025-04-01,Tuesday,False,False
용산구,2284,24.265323992994745,2025-04-01,Tuesday,False,False
은평구,2791,19.60659261913293,2025-04-01,Tuesday,False,False
종로구,3697,23.25453070056803,2025-04-01,Tuesday,False,False
중구,3210,23.645482866043615,2025-04-01,Tuesday,False,False
중랑구,3441,18.56117407730311,2025-04-01,Tuesday,False,False
