STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6235,19688831.25,156643,2023-09-06
강동구,7819,16257469.82,151515,2023-09-06
강북구,2604,6314637.86,55631,2023-09-06
강서구,22604,38369092.05,327945,2023-09-06
관악구,4445,11563123.3,93782,2023-09-06
광진구,9382,20477313.1,181667,2023-09-06
구로구,7837,17808562.0,142190,2023-09-06
금천구,3728,8848445.61,64984,2023-09-06
노원구,10784,23932954.91,202389,2023-09-06
도봉구,3725,9549399.66,74553,2023-09-06
동대문구,6792,16875519.13,145173,2023-09-06
동작구,3936,10620740.6,88983,2023-09-06
마포구,8907,24733775.52,211451,2023-09-06
서대문구,3487,10547430.63,78818,2023-09-06
서초구,5873,17695367.05,145409,2023-09-06
성동구,7478,20942115.74,175267,2023-09-06
성북구,4752,11101190.65,91409,2023-09-06
송파구,15500,35546164.74,316062,2023-09-06
양천구,11000,21296988.9,192995,2023-09-06
영등포구,15475,37050544.77,326622,2023-09-06
용산구,3526,11232482.93,89113,2023-09-06
은평구,4749,10898218.53,90417,2023-09-06
종로구,6772,14095832.31,131028,2023-09-06
중구,4821,11341514.48,106469,2023-09-06
중랑구,5434,12093590.82,98402,2023-09-06
