index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,6406,20418876.79,164778,2023-09-21,23.5,18.2,20.2,69.5
1,강동구,8544,17807902.85,170442,2023-09-21,23.5,18.2,20.2,69.5
2,강북구,2870,7094923.35,62463,2023-09-21,23.5,18.2,20.2,69.5
3,강서구,24015,42070218.07,366096,2023-09-21,23.5,18.2,20.2,69.5
4,관악구,4655,12054310.6,99597,2023-09-21,23.5,18.2,20.2,69.5
5,광진구,9687,22110546.74,198756,2023-09-21,23.5,18.2,20.2,69.5
6,구로구,8422,20415068.33,161700,2023-09-21,23.5,18.2,20.2,69.5
7,금천구,3864,9616318.09,71017,2023-09-21,23.5,18.2,20.2,69.5
8,노원구,11916,26321817.37,226918,2023-09-21,23.5,18.2,20.2,69.5
9,도봉구,4090,10717243.22,84496,2023-09-21,23.5,18.2,20.2,69.5
10,동대문구,7093,17527006.92,151071,2023-09-21,23.5,18.2,20.2,69.5
11,동작구,4207,11879881.43,95302,2023-09-21,23.5,18.2,20.2,69.5
12,마포구,9484,28326104.15,242819,2023-09-21,23.5,18.2,20.2,69.5
13,서대문구,3925,11699713.33,88996,2023-09-21,23.5,18.2,20.2,69.5
14,서초구,6104,19131594.37,158489,2023-09-21,23.5,18.2,20.2,69.5
15,성동구,8112,24001132.63,201973,2023-09-21,23.5,18.2,20.2,69.5
16,성북구,5048,12160853.5,99311,2023-09-21,23.5,18.2,20.2,69.5
17,송파구,16054,36992287.26,340294,2023-09-21,23.5,18.2,20.2,69.5
18,양천구,11118,22574989.82,200911,2023-09-21,23.5,18.2,20.2,69.5
19,영등포구,16450,41219634.27,366306,2023-09-21,23.5,18.2,20.2,69.5
20,용산구,3934,13261471.34,100275,2023-09-21,23.5,18.2,20.2,69.5
21,은평구,4873,11650594.17,99511,2023-09-21,23.5,18.2,20.2,69.5
22,종로구,6817,14151500.86,140833,2023-09-21,23.5,18.2,20.2,69.5
23,중구,5178,12384395.0,115877,2023-09-21,23.5,18.2,20.2,69.5
24,중랑구,5973,14244716.21,115938,2023-09-21,23.5,18.2,20.2,69.5
