STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6257,20005837.91,161060,2023-09-14
강동구,8137,16891399.57,161714,2023-09-14
강북구,2788,6902231.13,62578,2023-09-14
강서구,22566,39723435.85,338749,2023-09-14
관악구,4462,11684991.03,95665,2023-09-14
광진구,9749,22280389.19,198489,2023-09-14
구로구,8445,20563685.04,166328,2023-09-14
금천구,3968,10001570.52,75025,2023-09-14
노원구,11671,26577151.31,224830,2023-09-14
도봉구,3901,10167620.65,81577,2023-09-14
동대문구,6786,17182833.58,145985,2023-09-14
동작구,4024,11788987.5,93454,2023-09-14
마포구,9584,27928009.54,235785,2023-09-14
서대문구,3816,11673724.32,87939,2023-09-14
서초구,6043,18657602.14,155281,2023-09-14
성동구,8042,24065573.55,195852,2023-09-14
성북구,5088,12497116.53,101326,2023-09-14
송파구,15629,36679166.11,330989,2023-09-14
양천구,10765,22143579.82,198534,2023-09-14
영등포구,15932,40056146.54,348922,2023-09-14
용산구,3845,12616186.04,97739,2023-09-14
은평구,4900,11764101.93,101256,2023-09-14
종로구,7215,15239453.96,148733,2023-09-14
중구,5229,12788925.54,121374,2023-09-14
중랑구,5820,13524164.72,112391,2023-09-14
