STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4504,12310072.45,106713,2023-09-05
강동구,6625,13128115.19,122301,2023-09-05
강북구,2410,5628579.71,50196,2023-09-05
강서구,22179,37860082.23,318714,2023-09-05
관악구,4373,11144858.62,91853,2023-09-05
광진구,7559,15308819.44,138510,2023-09-05
구로구,7866,18445066.48,143357,2023-09-05
금천구,3696,8914002.05,64660,2023-09-05
노원구,10463,22306568.79,190332,2023-09-05
도봉구,3612,9238499.32,74129,2023-09-05
동대문구,5808,13264061.71,116302,2023-09-05
동작구,3821,10470141.62,84340,2023-09-05
마포구,8983,24796599.62,212731,2023-09-05
서대문구,3687,10600631.26,82672,2023-09-05
서초구,5282,14220134.38,117959,2023-09-05
성동구,6488,16987886.29,147149,2023-09-05
성북구,4612,10740952.95,85463,2023-09-05
송파구,12437,25629434.72,234541,2023-09-05
양천구,10648,20848740.67,183270,2023-09-05
영등포구,15515,36426598.85,323159,2023-09-05
용산구,3383,10595508.54,84274,2023-09-05
은평구,4641,10365502.1,86509,2023-09-05
종로구,6783,13598354.0,128998,2023-09-05
중구,4879,11216125.71,105086,2023-09-05
중랑구,4436,9435297.39,77027,2023-09-05
