STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5900,21350543.59,185001,2023-09-23
강동구,8136,19453285.29,194584,2023-09-23
강북구,2792,8016460.19,70877,2023-09-23
강서구,19160,39711857.33,354775,2023-09-23
관악구,4774,14566106.82,121870,2023-09-23
광진구,9732,28674548.7,260372,2023-09-23
구로구,6881,20725249.5,170693,2023-09-23
금천구,2352,7656621.63,60510,2023-09-23
노원구,11470,29601585.72,251038,2023-09-23
도봉구,4093,12053452.4,97530,2023-09-23
동대문구,6189,18142464.37,154657,2023-09-23
동작구,4224,14738213.59,126939,2023-09-23
마포구,10639,38745181.05,353579,2023-09-23
서대문구,3595,12862811.8,107384,2023-09-23
서초구,6031,22595218.71,204598,2023-09-23
성동구,7474,27795661.31,244336,2023-09-23
성북구,4465,12686339.87,104374,2023-09-23
송파구,17835,48508900.76,465197,2023-09-23
양천구,10914,25073544.16,230221,2023-09-23
영등포구,15808,49877864.7,455558,2023-09-23
용산구,5054,19138114.88,167464,2023-09-23
은평구,4933,14508472.21,120275,2023-09-23
종로구,5178,11562343.32,112055,2023-09-23
중구,3320,8576712.25,84403,2023-09-23
중랑구,5510,14326763.16,117557,2023-09-23
