index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,3865,15058412.59,130352,2023-09-28,27.0,19.6,22.5,79.0
1,강동구,5542,14387967.59,137217,2023-09-28,27.0,19.6,22.5,79.0
2,강북구,2292,6716632.55,57188,2023-09-28,27.0,19.6,22.5,79.0
3,강서구,11988,27173851.5,233798,2023-09-28,27.0,19.6,22.5,79.0
4,관악구,3264,10861178.9,87831,2023-09-28,27.0,19.6,22.5,79.0
5,광진구,6175,18123895.08,159535,2023-09-28,27.0,19.6,22.5,79.0
6,구로구,4701,14780124.92,116513,2023-09-28,27.0,19.6,22.5,79.0
7,금천구,1702,5615389.07,45175,2023-09-28,27.0,19.6,22.5,79.0
8,노원구,8551,23485543.35,196499,2023-09-28,27.0,19.6,22.5,79.0
9,도봉구,3450,11445776.26,89278,2023-09-28,27.0,19.6,22.5,79.0
10,동대문구,3993,11751721.49,103122,2023-09-28,27.0,19.6,22.5,79.0
11,동작구,2870,10398193.19,86689,2023-09-28,27.0,19.6,22.5,79.0
12,마포구,6824,25875133.56,231061,2023-09-28,27.0,19.6,22.5,79.0
13,서대문구,2809,10950743.91,85844,2023-09-28,27.0,19.6,22.5,79.0
14,서초구,3874,15418306.43,135462,2023-09-28,27.0,19.6,22.5,79.0
15,성동구,4768,18508436.61,157180,2023-09-28,27.0,19.6,22.5,79.0
16,성북구,3291,10069957.66,81445,2023-09-28,27.0,19.6,22.5,79.0
17,송파구,11834,34395107.3,322072,2023-09-28,27.0,19.6,22.5,79.0
18,양천구,7774,18817443.24,168075,2023-09-28,27.0,19.6,22.5,79.0
19,영등포구,9754,31278736.43,281012,2023-09-28,27.0,19.6,22.5,79.0
20,용산구,3021,12374819.43,99606,2023-09-28,27.0,19.6,22.5,79.0
21,은평구,3792,11689061.55,97577,2023-09-28,27.0,19.6,22.5,79.0
22,종로구,3390,7974735.49,77840,2023-09-28,27.0,19.6,22.5,79.0
23,중구,2315,5957390.93,56622,2023-09-28,27.0,19.6,22.5,79.0
24,중랑구,4219,11608790.33,96060,2023-09-28,27.0,19.6,22.5,79.0
