STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6686,21581408.02,173572,2023-09-01
강동구,7811,16340556.23,160687,2023-09-01
강북구,2668,6764178.03,62064,2023-09-01
강서구,23314,41567307.13,353980,2023-09-01
관악구,4569,12331945.03,97778,2023-09-01
광진구,9259,21746551.27,197382,2023-09-01
구로구,8275,20545866.27,166161,2023-09-01
금천구,3755,9241503.540000001,69533,2023-09-01
노원구,11056,25868801.59,215529,2023-09-01
도봉구,4123,10743830.54,85596,2023-09-01
동대문구,6752,16967535.31,143222,2023-09-01
동작구,4050,12115443.4,96891,2023-09-01
마포구,9988,29262632.03,252884,2023-09-01
서대문구,3947,12108906.75,95004,2023-09-01
서초구,6274,20166959.69,169292,2023-09-01
성동구,7492,22693072.35,190652,2023-09-01
성북구,4837,11970604.63,99046,2023-09-01
송파구,16649,39023539.12,361583,2023-09-01
양천구,11257,22775120.05,206905,2023-09-01
영등포구,16039,41639165.49,371621,2023-09-01
용산구,4258,14508745.26,116413,2023-09-01
은평구,4885,12002741.18,100834,2023-09-01
종로구,7446,15942414.69,149894,2023-09-01
중구,5302,12949005.95,120434,2023-09-01
중랑구,5535,12533752.36,102785,2023-09-01
