STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6448,19613023.1,159964,2023-09-08
강동구,8286,17221261.67,161810,2023-09-08
강북구,2698,6857500.57,60397,2023-09-08
강서구,23619,41365864.28,356233,2023-09-08
관악구,4752,12516044.03,102322,2023-09-08
광진구,9907,22891165.1,206171,2023-09-08
구로구,8253,20439814.53,159898,2023-09-08
금천구,3820,9531007.45,74231,2023-09-08
노원구,11304,25360709.01,215290,2023-09-08
도봉구,3894,9678912.52,77949,2023-09-08
동대문구,6782,16878795.11,145099,2023-09-08
동작구,4106,11910628.6,95062,2023-09-08
마포구,9586,28318811.04,246085,2023-09-08
서대문구,3803,11787255.85,93156,2023-09-08
서초구,6017,19409943.44,156450,2023-09-08
성동구,7614,23039438.26,190437,2023-09-08
성북구,4852,12269460.35,97269,2023-09-08
송파구,16144,37763924.7,340950,2023-09-08
양천구,11855,23877893.13,215224,2023-09-08
영등포구,16094,41107256.74,369958,2023-09-08
용산구,4016,13648869.35,108282,2023-09-08
은평구,4960,12006608.67,98725,2023-09-08
종로구,6938,14718275.54,143680,2023-09-08
중구,5074,12571896.03,113075,2023-09-08
중랑구,5847,13557816.62,112194,2023-09-08
