STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,4057,23.71185605126941,2024-08-06,Tuesday,False,False
강동구,5235,19.63381088825215,2024-08-06,Tuesday,False,False
강북구,1743,21.522662076878945,2024-08-06,Tuesday,False,False
강서구,19222,13.780876079492248,2024-08-06,Tuesday,False,False
관악구,2919,21.069886947584788,2024-08-06,Tuesday,False,False
광진구,5900,19.752881355932203,2024-08-06,Tuesday,False,False
구로구,5912,18.420162381596754,2024-08-06,Tuesday,False,False
금천구,2848,16.43679775280899,2024-08-06,Tuesday,False,False
노원구,8417,17.92099322799097,2024-08-06,Tuesday,False,False
도봉구,3029,20.567514031033344,2024-08-06,Tuesday,False,False
동대문구,4255,20.296357226792008,2024-08-06,Tuesday,False,False
동작구,2372,22.2322934232715,2024-08-06,Tuesday,False,False
마포구,6136,23.74413298565841,2024-08-06,Tuesday,False,False
서대문구,2381,22.26837463250735,2024-08-06,Tuesday,False,False
서초구,4034,22.980912245909767,2024-08-06,Tuesday,False,False
성동구,4818,21.80074719800747,2024-08-06,Tuesday,False,False
성북구,2770,19.646209386281587,2024-08-06,Tuesday,False,False
송파구,10914,20.220450797141286,2024-08-06,Tuesday,False,False
양천구,8758,17.360127883078327,2024-08-06,Tuesday,False,False
영등포구,12946,19.469256913332302,2024-08-06,Tuesday,False,False
용산구,2491,23.034524287434767,2024-08-06,Tuesday,False,False
은평구,3297,19.904458598726116,2024-08-06,Tuesday,False,False
종로구,4791,19.161135462325195,2024-08-06,Tuesday,False,False
중구,3470,20.70778097982709,2024-08-06,Tuesday,False,False
중랑구,3829,17.69966048576652,2024-08-06,Tuesday,False,False
