STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,4669,22.677232812165347,2024-08-14,Wednesday,False,False
강동구,6048,18.915839947089946,2024-08-14,Wednesday,False,False
강북구,1713,20.169877408056042,2024-08-14,Wednesday,False,False
강서구,14809,13.542845566885003,2024-08-14,Wednesday,False,False
관악구,2855,19.326795096322243,2024-08-14,Wednesday,False,False
광진구,6694,19.30295787272184,2024-08-14,Wednesday,False,False
구로구,5190,16.789402697495184,2024-08-14,Wednesday,False,False
금천구,2446,15.899018806214228,2024-08-14,Wednesday,False,False
노원구,8617,17.533944528258093,2024-08-14,Wednesday,False,False
도봉구,3053,18.728136259416967,2024-08-14,Wednesday,False,False
동대문구,4469,19.553591407473707,2024-08-14,Wednesday,False,False
동작구,2304,22.78125,2024-08-14,Wednesday,False,False
마포구,5948,22.98974445191661,2024-08-14,Wednesday,False,False
서대문구,2243,21.423539901917074,2024-08-14,Wednesday,False,False
서초구,4181,21.31882324802679,2024-08-14,Wednesday,False,False
성동구,5544,21.784992784992784,2024-08-14,Wednesday,False,False
성북구,2720,20.240808823529413,2024-08-14,Wednesday,False,False
송파구,12184,19.149540380827315,2024-08-14,Wednesday,False,False
양천구,7486,16.258883248730964,2024-08-14,Wednesday,False,False
영등포구,12264,18.772912589693412,2024-08-14,Wednesday,False,False
용산구,2538,22.488179669030732,2024-08-14,Wednesday,False,False
은평구,2914,18.369938229238162,2024-08-14,Wednesday,False,False
종로구,4485,18.79375696767001,2024-08-14,Wednesday,False,False
중구,3473,21.29714943852577,2024-08-14,Wednesday,False,False
중랑구,3885,16.433976833976836,2024-08-14,Wednesday,False,False
