STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,5009,27.065282491515273,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
강동구,7579,19.62884285525795,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
강북구,2253,21.779849090102086,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
강서구,21614,15.17035254927362,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
관악구,4531,21.27698079894063,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
광진구,7985,20.42680025046963,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
구로구,7145,20.336319104268718,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
금천구,3352,19.357100238663485,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
노원구,10099,19.434795524309337,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
도봉구,3485,20.26571018651363,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
동대문구,6051,21.056023797719384,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
동작구,3926,22.288334182373916,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
마포구,8861,24.40018056652748,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
서대문구,3520,22.18465909090909,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
서초구,5296,26.279078549848943,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
성동구,6710,24.4919523099851,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
성북구,4359,20.998852947923837,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
송파구,15823,21.02919800290716,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
양천구,10263,18.759134755919323,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
영등포구,14083,21.945111126890577,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
용산구,3483,26.12087281079529,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
은평구,4442,19.774425934263846,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
종로구,6426,21.72782446311858,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
중구,4583,22.742308531529567,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
중랑구,4817,18.959310774340874,2022-10-13,Thursday,False,False,22.5,10.7,16.1,68.9,0.0
