STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4489,25.64335041211851,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
강동구,7146,19.049398264763504,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
강북구,2192,21.244981751824817,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
강서구,20332,14.872614597678536,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
관악구,4013,21.014203837528033,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
광진구,7400,19.580135135135134,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
구로구,6812,19.870229007633586,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
금천구,3091,18.699126496279522,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
노원구,9320,18.511909871244637,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
도봉구,3154,19.330374128091314,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
동대문구,5621,20.13431773705746,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
동작구,3422,20.626826417299824,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
마포구,8346,23.232806134675293,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
서대문구,3173,22.308225653955247,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
서초구,4768,24.671140939597315,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
성동구,6394,23.985924304035034,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
성북구,3944,19.91632860040568,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
송파구,15107,20.152114913616206,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
양천구,9455,17.56657852987837,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
영등포구,13569,21.02771022182917,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
용산구,3193,23.974005637331665,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
은평구,4107,18.510835159483808,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
종로구,5926,20.88542018224772,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
중구,4016,22.213147410358566,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
중랑구,4529,18.19849856480459,2022-10-27,Thursday,False,False,18.6,8.5,13.3,68.6,0.0
