STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,1023,21.257086999022484,2025-02-12,Wednesday,False,False
강동구,1528,18.30431937172775,2025-02-12,Wednesday,False,False
강북구,408,19.855392156862745,2025-02-12,Wednesday,False,False
강서구,5259,12.884388667046967,2025-02-12,Wednesday,False,False
관악구,750,18.953333333333333,2025-02-12,Wednesday,False,False
광진구,1654,16.321644498186217,2025-02-12,Wednesday,False,False
구로구,1661,16.435881998795907,2025-02-12,Wednesday,False,False
금천구,785,14.926114649681528,2025-02-12,Wednesday,False,False
노원구,1861,17.31488447071467,2025-02-12,Wednesday,False,False
도봉구,586,18.31740614334471,2025-02-12,Wednesday,False,False
동대문구,1023,19.7683284457478,2025-02-12,Wednesday,False,False
동작구,562,19.759786476868328,2025-02-12,Wednesday,False,False
마포구,1505,20.043189368770765,2025-02-12,Wednesday,False,False
서대문구,615,18.183739837398374,2025-02-12,Wednesday,False,False
서초구,918,18.152505446623092,2025-02-12,Wednesday,False,False
성동구,1323,17.929705215419503,2025-02-12,Wednesday,False,False
성북구,584,20.273972602739725,2025-02-12,Wednesday,False,False
송파구,2909,18.245101409419043,2025-02-12,Wednesday,False,False
양천구,2580,15.589922480620155,2025-02-12,Wednesday,False,False
영등포구,3702,17.599945975148568,2025-02-12,Wednesday,False,False
용산구,531,18.566854990583803,2025-02-12,Wednesday,False,False
은평구,739,18.224627875507444,2025-02-12,Wednesday,False,False
종로구,1163,19.655202063628547,2025-02-12,Wednesday,False,False
중구,847,23.41086186540732,2025-02-12,Wednesday,False,False
중랑구,952,17.372899159663866,2025-02-12,Wednesday,False,False
