STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,1121,22.91079393398751,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
강동구,2273,17.96656401231852,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
강북구,734,20.193460490463217,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
강서구,5177,13.338999420513812,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
관악구,1392,17.794540229885058,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
광진구,2155,17.2292343387471,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
구로구,1615,18.484829721362228,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
금천구,547,20.9945155393053,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
노원구,3126,18.182021753039027,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
도봉구,1034,16.13539651837524,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
동대문구,1620,19.635802469135804,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
동작구,843,20.948991696322658,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
마포구,2107,20.88609397247271,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
서대문구,945,18.71851851851852,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
서초구,1156,20.75,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
성동구,1407,20.604122245913292,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
성북구,1204,18.690199335548172,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
송파구,4387,18.265329382265787,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
양천구,3069,16.77647442163571,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
영등포구,3309,17.864611665155635,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
용산구,703,20.92460881934566,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
은평구,1366,16.83455344070278,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
종로구,1282,18.969578783151327,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
중구,821,20.74299634591961,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
중랑구,1480,16.458783783783783,2022-12-04,Sunday,False,True,-0.1,-4.6,-6.7,39.2,0.017
