STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,1939,25.969056214543578,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
강동구,3445,19.128301886792453,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
강북구,1192,20.69546979865772,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
강서구,8395,14.105181655747469,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
관악구,2051,20.05363237445149,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
광진구,3416,18.864461358313818,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
구로구,2757,20.48531011969532,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
금천구,1029,21.377065111758988,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
노원구,4566,18.510293473499782,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
도봉구,1584,20.042929292929294,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
동대문구,2666,20.120030007501875,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
동작구,1531,21.51926845199216,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
마포구,3577,22.915851272015654,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
서대문구,1567,21.48308870453095,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
서초구,1829,24.781301257517768,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
성동구,2394,23.049289891395155,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
성북구,1936,20.03822314049587,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
송파구,7135,20.26377014716188,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
양천구,5009,17.52225993212218,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
영등포구,5357,20.89714392383797,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
용산구,1415,23.730742049469963,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
은평구,2077,18.884448724121327,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
종로구,2345,19.946268656716416,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
중구,1416,22.546610169491526,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
중랑구,2332,18.846483704974272,2022-12-10,Saturday,False,True,6.4,-3.8,1.6,48.2,0.0
