STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,708,21.535310734463277,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
강동구,1290,18.626356589147285,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
강북구,403,17.64516129032258,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
강서구,3632,13.904185022026432,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
관악구,886,19.257336343115124,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
광진구,1347,18.1373422420193,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
구로구,1143,18.72965879265092,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
금천구,434,19.36635944700461,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
노원구,1744,18.682912844036696,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
도봉구,560,17.725,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
동대문구,1053,20.03988603988604,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
동작구,581,18.39931153184165,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
마포구,1420,21.164788732394367,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
서대문구,592,18.930743243243242,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
서초구,772,21.1139896373057,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
성동구,956,20.215481171548117,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
성북구,655,19.709923664122137,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
송파구,2334,18.392887746358184,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
양천구,2133,16.819971870604782,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
영등포구,2241,17.920571173583223,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
용산구,478,19.813807531380753,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
은평구,867,18.02883506343714,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
종로구,925,18.96108108108108,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
중구,592,20.618243243243242,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
중랑구,866,16.361431870669747,2022-12-24,Saturday,False,True,-2.2,-13.3,-11.4,54.5,0.0
