STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2414,6821837.58,56807,2023-08-28
강동구,3355,6506839.39,65237,2023-08-28
강북구,950,2292682.11,21321,2023-08-28
강서구,6842,10659482.38,96900,2023-08-28
관악구,1808,4129446.41,36708,2023-08-28
광진구,3694,7825424.25,71469,2023-08-28
구로구,2701,5449876.12,46062,2023-08-28
금천구,1109,2271527.75,18609,2023-08-28
노원구,3937,8404839.92,74240,2023-08-28
도봉구,1314,3024015.75,26599,2023-08-28
동대문구,2557,5971604.2,54055,2023-08-28
동작구,1426,3328664.83,28436,2023-08-28
마포구,2793,6822883.5200000005,59723,2023-08-28
서대문구,1253,3272308.51,26354,2023-08-28
서초구,2137,5767130.02,48922,2023-08-28
성동구,2341,6453276.39,53844,2023-08-28
성북구,1625,3508883.56,30177,2023-08-28
송파구,6484,14348425.52,132762,2023-08-28
양천구,3989,6994535.73,65259,2023-08-28
영등포구,5078,10862420.19,100212,2023-08-28
용산구,1327,4161413.15,33382,2023-08-28
은평구,1601,2886138.17,25207,2023-08-28
종로구,2359,4710352.97,46911,2023-08-28
중구,1674,3772641.21,35503,2023-08-28
중랑구,2147,4519577.63,39147,2023-08-28
