STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4831,15739148.19,129821,2023-08-14
강동구,6620,13898062.24,134751,2023-08-14
강북구,2345,6082466.59,52623,2023-08-14
강서구,18348,32601215.87,282820,2023-08-14
관악구,4038,11156649.26,87369,2023-08-14
광진구,7859,18456286.22,163882,2023-08-14
구로구,6598,16554615.28,132069,2023-08-14
금천구,2793,6810084.77,51981,2023-08-14
노원구,9122,22214032.44,191275,2023-08-14
도봉구,3475,9491499.72,75105,2023-08-14
동대문구,5509,14025674.02,121568,2023-08-14
동작구,3211,9496845.79,77426,2023-08-14
마포구,7610,21752785.58,191100,2023-08-14
서대문구,3045,9549846.04,74428,2023-08-14
서초구,4420,13921693.55,115625,2023-08-14
성동구,5926,18044304.16,150978,2023-08-14
성북구,3643,9541301.48,77932,2023-08-14
송파구,12930,30425500.3,277567,2023-08-14
양천구,9032,17809459.49,160140,2023-08-14
영등포구,13684,34647976.85,306875,2023-08-14
용산구,3060,10065023.73,80052,2023-08-14
은평구,4300,10235860.51,86984,2023-08-14
종로구,5451,11514494.63,112096,2023-08-14
중구,3929,9368293.98,88833,2023-08-14
중랑구,4574,10276170.99,87553,2023-08-14
