STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4629,13266279.3,108413,2023-08-09
강동구,6572,12831524.39,122764,2023-08-09
강북구,2234,5355989.46,46992,2023-08-09
강서구,20682,32639623.38,284193,2023-08-09
관악구,3684,8500697.17,71596,2023-08-09
광진구,7288,15483068.52,139179,2023-08-09
구로구,6689,14153214.89,117141,2023-08-09
금천구,3299,7246919.14,53979,2023-08-09
노원구,8938,19267516.43,167346,2023-08-09
도봉구,3159,7624053.8,61773,2023-08-09
동대문구,5384,12121266.13,107844,2023-08-09
동작구,3197,7924472.22,65172,2023-08-09
마포구,7347,18710990.59,162214,2023-08-09
서대문구,2871,8289113.6,61575,2023-08-09
서초구,4539,12378773.43,102866,2023-08-09
성동구,5724,14787925.95,125848,2023-08-09
성북구,3557,7987601.55,67660,2023-08-09
송파구,12705,27062760.53,248681,2023-08-09
양천구,9233,16465098.75,150425,2023-08-09
영등포구,13113,28909788.92,258497,2023-08-09
용산구,2952,8368767.38,66679,2023-08-09
은평구,3960,8227339.28,72184,2023-08-09
종로구,5528,10541587.98,104427,2023-08-09
중구,3829,8274937.22,78773,2023-08-09
중랑구,4456,9672618.35,81751,2023-08-09
