STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4101,14237098.43,115565,2023-08-27
강동구,5580,13609239.86,124426,2023-08-27
강북구,1948,5366307.29,46233,2023-08-27
강서구,12963,27469197.68,232621,2023-08-27
관악구,3482,10126177.76,80887,2023-08-27
광진구,6466,17305155.57,146337,2023-08-27
구로구,4766,13809514.59,107966,2023-08-27
금천구,1683,4789295.11,37681,2023-08-27
노원구,7812,20236863.79,167024,2023-08-27
도봉구,2996,9257194.09,70190,2023-08-27
동대문구,4647,12891519.25,107889,2023-08-27
동작구,2827,9374996.76,76958,2023-08-27
마포구,7098,24088029.71,207603,2023-08-27
서대문구,2864,9602847.12,76561,2023-08-27
서초구,3753,13809313.76,115168,2023-08-27
성동구,4717,17360575.2,141913,2023-08-27
성북구,3166,8690452.57,69730,2023-08-27
송파구,11253,30461647.06,276613,2023-08-27
양천구,7654,17325681.8,150996,2023-08-27
영등포구,10147,29850176.38,266728,2023-08-27
용산구,2958,11231658.87,86161,2023-08-27
은평구,3511,9507533.68,77376,2023-08-27
종로구,3613,8204297.82,78313,2023-08-27
중구,2315,5730103.3,53043,2023-08-27
중랑구,3695,9339084.7,75986,2023-08-27
